model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi3,SVR(C=10),0.05,0.71,0.98,pi4,0.06,0.9228544448279817,0.9606232041930804,0.03,0.34,rbf,1,True,0.04235170284907023
pi4,SVR(),0.03,0.57,0.96,pi3,0.01,0.9548036414757926,0.980615980849297,0.03,0.93,rbf,1,True,0.04235170284907023
pi3,"SVR(C=10, kernel='linear')",0.05,0.76,0.93,pi4,0.01,0.9182730418969063,0.9115571109809708,0.03,0.34,linear,1,True,0.04235170284907023
pi4,SVR(kernel='linear'),0.03,0.8,0.91,pi3,0.02,0.9268399400200849,0.9331783557480938,0.03,0.93,linear,1,True,0.04235170284907023
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.65,0.32,pi3,0.09,0.4061460301692603,0.6838508772575008,0.02,0.32,rbf,2,True,0.033086180686950684
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.83,0.68,pi2,1.18,-0.4973434212611818,0.31831046945251273,0.02,0.74,rbf,2,True,0.033086180686950684
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.8,0.25,pi3,0.14,0.38741811309989627,0.442147385797104,0.02,0.32,linear,2,True,0.033086180686950684
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.03,1.14,0.44,pi2,0.23,0.21560423192722544,0.24618434074943818,0.02,0.74,linear,2,True,0.033086180686950684
pi2,SVR(C=10),0.02,0.41,0.95,pi4,0.04,0.9840485418578554,0.9878757416079984,0.01,0.94,rbf,3,True,0.01269194483757019
pi4,SVR(C=10),0.02,0.38,0.99,pi2,0.04,0.9441506771480591,0.9454130501024274,0.01,0.73,rbf,3,True,0.01269194483757019
pi2,"SVR(C=10, kernel='linear')",0.01,0.31,0.95,pi4,0.04,0.9843908972330837,0.9848021574224208,0.01,0.94,linear,3,True,0.01269194483757019
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.31,0.98,pi2,0.04,0.94573581990675,0.9461077901483991,0.01,0.73,linear,3,True,0.01269194483757019
