model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.04,0.66,0.99,pi3,0.08,0.9130731706725591,0.9813428717130626,0.03,0.7,rbf,1,True,0.046653966108957924
pi3,SVR(C=10),0.07,0.78,0.98,pi2,0.04,0.9386453721504191,0.9905366966920551,0.03,0.61,rbf,1,True,0.046653966108957924
pi3,SVR(C=10),0.07,0.78,0.98,pi4,0.06,0.9235119135022313,0.960832570446053,0.04,0.3,rbf,1,True,0.046653966108957924
pi4,SVR(),0.05,0.72,0.96,pi3,0.01,0.9557705983824832,0.9813428717130626,0.04,0.91,rbf,1,True,0.046653966108957924
pi2,"SVR(C=10, kernel='linear')",0.05,0.58,0.99,pi3,0.05,0.9329448121203437,0.9331416362433396,0.03,0.7,linear,1,True,0.046653966108957924
pi3,"SVR(C=10, kernel='linear')",0.06,0.73,0.93,pi2,0.05,0.9827458975430479,0.9870784269145303,0.03,0.61,linear,1,True,0.046653966108957924
pi3,"SVR(C=10, kernel='linear')",0.06,0.73,0.93,pi4,0.02,0.9147537050003036,0.9085571698280823,0.04,0.3,linear,1,True,0.046653966108957924
pi4,SVR(kernel='linear'),0.03,0.75,0.91,pi3,0.02,0.9273600716121944,0.9331416362433396,0.04,0.91,linear,1,True,0.046653966108957924
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.78,0.33,pi3,0.09,0.42043366127535164,0.6821830591589557,0.02,0.32,rbf,2,True,0.03970019022623698
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.92,0.68,pi2,0.62,0.06293054488764571,0.32927242435621595,0.02,0.74,rbf,2,True,0.03970019022623698
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,1.11,0.26,pi3,0.16,0.4153693693608248,0.4857034675063264,0.02,0.32,linear,2,True,0.03970019022623698
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.97,0.49,pi2,0.26,0.230203046190795,0.256379125764453,0.02,0.74,linear,2,True,0.03970019022623698
pi2,SVR(C=10),0.03,0.47,0.95,pi4,0.03,0.9836305607611285,0.9876822825724064,0.02,0.94,rbf,3,True,0.02096542716026306
pi4,SVR(C=10),0.01,0.39,0.99,pi2,0.04,0.9493831118992911,0.9514768647585199,0.02,0.75,rbf,3,True,0.02096542716026306
pi2,"SVR(C=10, kernel='linear')",0.02,0.39,0.95,pi4,0.03,0.9828963449939355,0.9836322042445916,0.02,0.94,linear,3,True,0.02096542716026306
pi4,SVR(kernel='linear'),0.01,0.39,0.98,pi2,0.03,0.9517071339667794,0.9526676976043035,0.02,0.75,linear,3,True,0.02096542716026306
