model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.33,0.99,pi3,0.07,0.9204020993931817,0.9840640454163303,0.04,0.71,rbf,1,True,0.04550383488337199
pi3,SVR(C=0.1),0.02,0.36,0.98,pi2,0.05,0.9366096935445655,0.9918990590432896,0.04,0.62,rbf,1,True,0.04550383488337199
pi3,SVR(C=0.1),0.02,0.36,0.98,pi4,0.08,0.9018851793656415,0.9612620875030904,0.03,0.29,rbf,1,True,0.04550383488337199
pi4,SVR(C=10),0.02,0.33,0.96,pi3,0.01,0.9546345029361987,0.9840640454163303,0.03,0.97,rbf,1,True,0.04550383488337199
pi2,SVR(kernel='linear'),0.01,0.28,0.99,pi3,0.06,0.9310450149721083,0.9309059719376394,0.04,0.71,linear,1,True,0.04550383488337199
pi3,"SVR(C=10, kernel='linear')",0.03,0.35,0.93,pi2,0.06,0.9883758004655964,0.9891745332303318,0.04,0.62,linear,1,True,0.04550383488337199
pi3,"SVR(C=10, kernel='linear')",0.03,0.35,0.93,pi4,0.01,0.9172957769047144,0.9071240316680774,0.03,0.29,linear,1,True,0.04550383488337199
pi4,SVR(kernel='linear'),0.01,0.3,0.91,pi3,0.01,0.9202904288721501,0.9309059719376394,0.03,0.97,linear,1,True,0.04550383488337199
pi2,"SVR(C=10, epsilon=1)",0.01,0.38,0.3,pi3,0.08,0.37979264620437114,0.6768234106295031,0.02,0.32,rbf,2,True,0.039773027102152504
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.45,0.68,pi2,0.81,-0.12918158942217017,0.29943899999332313,0.02,0.82,rbf,2,True,0.039773027102152504
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.38,0.23,pi3,0.19,0.4142631963480129,0.4867196502059492,0.02,0.32,linear,2,True,0.039773027102152504
pi3,SVR(kernel='linear'),0.01,0.36,0.49,pi2,0.26,0.22539494592639597,0.228454324026108,0.02,0.82,linear,2,True,0.039773027102152504
pi2,SVR(C=10),0.01,0.21,0.96,pi4,0.02,0.9854651769561403,0.9888988824155382,0.01,0.95,rbf,3,True,0.01037675142288208
pi4,SVR(C=10),0.01,0.19,0.99,pi2,0.02,0.9643125145599296,0.9642469255790381,0.01,0.78,rbf,3,True,0.01037675142288208
pi2,SVR(kernel='linear'),0.0,0.17,0.96,pi4,0.02,0.9873327451994278,0.987044280943395,0.01,0.95,linear,3,True,0.01037675142288208
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.14,0.99,pi2,0.02,0.9651228133862096,0.9645496544215282,0.01,0.78,linear,3,True,0.01037675142288208
