model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.34,0.99,pi3,0.05,0.9373915116324387,0.9825587460666035,0.04,0.71,rbf,1,True,0.051271537939707436
pi3,SVR(C=10),0.03,0.34,0.98,pi2,0.04,0.9404174807233792,0.991871259053758,0.04,0.69,rbf,1,True,0.051271537939707436
pi3,SVR(C=10),0.03,0.34,0.98,pi4,0.06,0.9254762697956941,0.969590610240616,0.04,0.26,rbf,1,True,0.051271537939707436
pi4,SVR(C=10),0.02,0.32,0.97,pi3,0.02,0.9491083490361479,0.9825587460666035,0.04,0.93,rbf,1,True,0.051271537939707436
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.27,0.99,pi3,0.05,0.9381644314325163,0.9380055760237843,0.04,0.71,linear,1,True,0.051271537939707436
pi3,SVR(kernel='linear'),0.02,0.33,0.94,pi2,0.05,0.9861866713755093,0.9883478580299769,0.04,0.69,linear,1,True,0.051271537939707436
pi3,SVR(kernel='linear'),0.02,0.33,0.94,pi4,0.01,0.9232509560246749,0.9204216980231517,0.04,0.26,linear,1,True,0.051271537939707436
pi4,SVR(kernel='linear'),0.01,0.32,0.92,pi3,0.01,0.9337469177776199,0.9380055760237843,0.04,0.93,linear,1,True,0.051271537939707436
pi2,"SVR(C=10, epsilon=1)",0.01,0.39,0.32,pi3,0.09,0.4057613318707972,0.5464250490999214,0.02,0.34,rbf,2,True,0.03661243120829264
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.36,0.55,pi2,0.22,0.3300982198892345,0.3162181163647051,0.02,0.78,rbf,2,True,0.03661243120829264
pi3,"SVR(C=10, epsilon=0.5)",0.01,0.36,0.55,pi5,0.37,0.17841358405937136,0.2978619073848111,0.03,0.78,rbf,2,True,0.03661243120829264
pi5,"SVR(C=10, epsilon=0.5)",0.01,0.37,0.3,pi3,0.13,0.16957395692420296,0.5464250490999214,0.03,0.91,rbf,2,True,0.03661243120829264
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.42,0.2,pi3,0.19,0.3935105526837289,0.4490835682614793,0.02,0.34,linear,2,True,0.03661243120829264
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.4,0.45,pi2,0.25,0.19764493383352988,0.19915864744484812,0.02,0.78,linear,2,True,0.03661243120829264
pi3,"SVR(C=10, epsilon=0.5, kernel='linear')",0.02,0.4,0.45,pi5,0.24,0.2099442868996635,0.2183767255784722,0.03,0.78,linear,2,True,0.03661243120829264
pi5,"SVR(C=0.01, kernel='linear')",0.01,0.63,0.22,pi3,0.22,0.43995597445403234,0.4490835682614793,0.03,0.91,linear,2,True,0.03661243120829264
pi2,SVR(),0.01,0.24,0.97,pi4,0.01,0.9769122776866345,0.9899854389754466,0.01,0.92,rbf,3,True,0.017035961151123047
pi4,SVR(C=10),0.01,0.18,0.99,pi2,0.03,0.9607260070018271,0.9665847819749241,0.01,0.84,rbf,3,True,0.017035961151123047
pi2,SVR(kernel='linear'),0.0,0.17,0.97,pi4,0.02,0.9863547624729542,0.9869590398656624,0.01,0.92,linear,3,True,0.017035961151123047
pi4,SVR(kernel='linear'),0.0,0.15,0.99,pi2,0.02,0.9675549526662823,0.9675243338491722,0.01,0.84,linear,3,True,0.017035961151123047
