model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.58,0.98,pi3,0.07,0.9106048868785341,0.9812279623396688,0.04,0.7,rbf,1,True,0.045810699462890625
pi3,SVR(C=10),0.07,0.86,0.98,pi2,0.06,0.9201907257786995,0.9784154539773442,0.04,0.61,rbf,1,True,0.045810699462890625
pi3,SVR(C=10),0.07,0.86,0.98,pi4,0.08,0.905779654350906,0.9580195281862318,0.04,0.3,rbf,1,True,0.045810699462890625
pi4,SVR(),0.05,0.62,0.96,pi3,0.01,0.9482350429358559,0.9812279623396688,0.04,0.92,rbf,1,True,0.045810699462890625
pi2,SVR(kernel='linear'),0.02,0.64,0.98,pi3,0.05,0.9264825927365902,0.926598103384769,0.04,0.7,linear,1,True,0.045810699462890625
pi3,"SVR(C=10, kernel='linear')",0.05,0.68,0.93,pi2,0.05,0.9737351833170006,0.9756635168838038,0.04,0.61,linear,1,True,0.045810699462890625
pi3,"SVR(C=10, kernel='linear')",0.05,0.68,0.93,pi4,0.0,0.9216479255060429,0.9167855788393935,0.04,0.3,linear,1,True,0.045810699462890625
pi4,"SVR(C=10, kernel='linear')",0.07,0.63,0.92,pi3,0.0,0.9174667180172298,0.926598103384769,0.04,0.92,linear,1,True,0.045810699462890625
pi2,"SVR(C=1, epsilon=0.5)",0.01,0.68,0.33,pi3,0.09,0.4250181400611448,0.6427326556318258,0.03,0.31,rbf,2,True,0.033826847871144615
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.83,0.64,pi2,0.72,-0.0729956197111088,0.33098624399080534,0.03,0.73,rbf,2,True,0.033826847871144615
pi3,"SVR(C=10, epsilon=0.5)",0.02,0.83,0.64,pi5,1.24,-0.5994835607269371,0.4484879023403874,0.03,0.77,rbf,2,True,0.033826847871144615
pi5,"SVR(C=1, epsilon=0.5)",0.01,1.16,0.45,pi3,0.01,0.4430142439965704,0.6427326556318258,0.03,0.75,rbf,2,True,0.033826847871144615
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.01,1.36,0.26,pi3,0.16,0.4252755362161934,0.4889948475074294,0.03,0.31,linear,2,True,0.033826847871144615
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,1.19,0.49,pi2,0.25,0.23662176723905215,0.2608157792600133,0.03,0.73,linear,2,True,0.033826847871144615
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.02,1.19,0.49,pi5,0.09,0.3969576861171378,0.39828138603988095,0.03,0.77,linear,2,True,0.033826847871144615
pi5,"SVR(C=0.1, kernel='linear')",0.03,1.25,0.4,pi3,0.09,0.48585460319709184,0.4889948475074294,0.03,0.75,linear,2,True,0.033826847871144615
pi2,SVR(C=10),0.06,0.55,0.95,pi4,0.03,0.9834240547110996,0.987865063709049,0.02,0.94,rbf,3,True,0.02165156602859497
pi4,SVR(C=10),0.01,0.32,0.99,pi2,0.04,0.9516480800424232,0.953091959395184,0.02,0.73,rbf,3,True,0.02165156602859497
pi2,"SVR(C=10, kernel='linear')",0.02,0.57,0.95,pi4,0.03,0.9832418551239853,0.9842167113366347,0.02,0.94,linear,3,True,0.02165156602859497
pi4,SVR(kernel='linear'),0.01,0.43,0.98,pi2,0.03,0.952994264683678,0.9533008503151579,0.02,0.73,linear,3,True,0.02165156602859497
