model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.02,0.35,0.99,pi3,0.05,0.9461689146115834,0.9854297466535615,0.02,0.76,rbf,1,True,0.039457341035207115
pi3,SVR(C=0.1),0.01,0.28,0.99,pi2,0.03,0.9505772181485509,0.9914679835172593,0.02,0.65,rbf,1,True,0.039457341035207115
pi2,"SVR(C=10, kernel='linear')",0.03,0.31,0.99,pi3,0.03,0.9537599221991924,0.9549489711392121,0.02,0.76,linear,1,True,0.039457341035207115
pi3,SVR(kernel='linear'),0.01,0.31,0.95,pi2,0.03,0.984542043822134,0.987469531298892,0.02,0.65,linear,1,True,0.039457341035207115
pi2,"SVR(C=0.1, epsilon=0.5)",0.0,0.34,0.31,pi3,0.11,0.415492075807928,0.7319668247410859,0.03,0.32,rbf,2,True,0.04704396426677704
pi2,"SVR(C=0.1, epsilon=0.5)",0.0,0.34,0.31,pi4,0.56,-0.24541110866471105,0.38427430284251374,0.05,0.25,rbf,2,True,0.04704396426677704
pi3,"SVR(C=1, epsilon=0.5)",0.01,0.4,0.73,pi2,0.49,0.24421965161018955,0.3102502681315349,0.03,0.7,rbf,2,True,0.04704396426677704
pi4,"SVR(C=10, epsilon=0.5)",0.01,0.38,0.38,pi2,0.84,-0.45517858721839466,0.3102502681315349,0.05,0.68,rbf,2,True,0.04704396426677704
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.47,0.27,pi3,0.29,0.5594108770702916,0.6311250892579323,0.03,0.32,linear,2,True,0.04704396426677704
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.47,0.27,pi4,0.5,-0.22842196735740972,-0.04044524796778637,0.05,0.25,linear,2,True,0.04704396426677704
pi3,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.01,0.4,0.63,pi2,0.43,0.2015732315457741,0.2684634678335246,0.03,0.7,linear,2,True,0.04704396426677704
pi4,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.01,0.66,-0.04,pi2,0.09,0.05241716811870656,0.2684634678335246,0.05,0.68,linear,2,True,0.04704396426677704
pi2,SVR(),0.01,0.24,0.96,pi4,0.01,0.9719318062022699,0.9891577221162537,0.03,0.93,rbf,3,True,0.03925049304962158
pi4,SVR(C=10),0.01,0.18,0.99,pi2,0.03,0.9552798212857395,0.9594320524198142,0.03,0.79,rbf,3,True,0.03925049304962158
pi2,SVR(kernel='linear'),0.0,0.17,0.96,pi4,0.02,0.9856538553538383,0.9863442884592838,0.03,0.93,linear,3,True,0.03925049304962158
pi4,"SVR(C=10, kernel='linear')",0.01,0.16,0.99,pi2,0.02,0.9613952295294198,0.9613682112204115,0.03,0.79,linear,3,True,0.03925049304962158
