model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.03,0.37,0.99,pi3,0.06,0.9326867155859949,0.9806898280801498,0.03,0.81,rbf,1,True,0.04869327942530314
pi3,SVR(),0.02,0.34,0.98,pi2,0.05,0.9263894810601541,0.9922139880962837,0.03,0.65,rbf,1,True,0.04869327942530314
pi2,"SVR(C=0.1, kernel='linear')",0.01,0.29,0.99,pi3,0.05,0.9404859971777377,0.9429220574019488,0.03,0.81,linear,1,True,0.04869327942530314
pi3,SVR(kernel='linear'),0.01,0.3,0.94,pi2,0.04,0.9847266615430222,0.9886166448176749,0.03,0.65,linear,1,True,0.04869327942530314
pi2,"SVR(C=1, epsilon=0.5)",0.0,0.44,0.32,pi3,0.14,0.17164804487524088,0.7821752766729011,0.04,0.37,rbf,2,True,0.04437096913655599
pi3,SVR(),0.03,0.37,0.78,pi2,0.52,0.2584731400799549,0.31630735500241736,0.04,0.76,rbf,2,True,0.04437096913655599
pi3,SVR(),0.03,0.37,0.78,pi5,0.02,0.759320290963072,0.8964422455750611,0.03,0.85,rbf,2,True,0.04437096913655599
pi5,SVR(),0.01,0.3,0.9,pi3,0.25,0.643397908047855,0.7821752766729011,0.03,0.89,rbf,2,True,0.04437096913655599
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.45,0.25,pi3,0.47,0.7208822476103356,0.7228099766956079,0.04,0.37,linear,2,True,0.04437096913655599
pi3,SVR(kernel='linear'),0.01,0.33,0.72,pi2,0.48,0.2473757587268215,0.24930388636066425,0.04,0.76,linear,2,True,0.04437096913655599
pi3,SVR(kernel='linear'),0.01,0.33,0.72,pi5,0.01,0.7122987127228698,0.78903882436048,0.03,0.85,linear,2,True,0.04437096913655599
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.0,0.35,0.79,pi3,0.34,0.4471034353615225,0.7228099766956079,0.03,0.89,linear,2,True,0.04437096913655599
pi2,SVR(),0.01,0.24,0.96,pi4,0.02,0.974853329033248,0.986674448637316,0.01,0.95,rbf,3,True,0.013076990842819214
pi4,SVR(),0.0,0.17,0.99,pi2,0.04,0.9478938485091689,0.9579369454929224,0.01,0.75,rbf,3,True,0.013076990842819214
pi2,"SVR(C=10, kernel='linear')",0.01,0.17,0.96,pi4,0.02,0.9836613971838651,0.9841193817527933,0.01,0.95,linear,3,True,0.013076990842819214
pi4,"SVR(C=0.1, kernel='linear')",0.0,0.15,0.98,pi2,0.02,0.9592960757889434,0.9602106008563902,0.01,0.75,linear,3,True,0.013076990842819214
