model_node,model,score,test_node,discrepancy,method,std,experiment,threshold,sample pair calculation
pi3,SVR(kernel='linear'),0.9233174557993381,pi5,1.1788612709870891,OCSVM,True,1,1.0,True
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.37667263276190943,pi3,0.16522277693970933,OCSVM,True,1,0.18,True
pi2,LinearRegression(),0.9867310366343183,pi4,0.07390654504553262,OCSVM,True,1,0.9,True
pi4,LinearRegression(),0.9173300943223778,pi2,0.06492775969877707,OCSVM,True,1,0.61,True
pi4,LinearRegression(),0.9173300943223778,pi3,0.16241077451292396,OCSVM,True,1,0.09,True
pi3,LinearRegression(),0.9233356424229299,pi4,0.6089413087750044,OCSVM,True,1,0.69,True
pi3,LinearRegression(),0.9233356424229299,pi5,1.1721357987619507,OCSVM,True,1,1.0,True
pi5,LinearRegression(),0.38611866200486034,pi3,0.15552906265467092,OCSVM,True,1,0.18,True
pi2,"SVR(C=100, epsilon=0.2)",0.9907097259740199,pi4,0.11426599565084716,MMD OCSVM Verify,False,1,0.9,True
pi4,"SVR(C=100, epsilon=1)",0.9598843864674802,pi2,0.07461761763591712,MMD OCSVM Verify,False,1,0.61,True
pi2,"SVR(C=100, epsilon=0.5, kernel='linear')",0.98665707052817,pi4,0.07287016355467923,MMD OCSVM Verify,False,1,0.9,True
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.9137207143787272,pi2,0.06533502609369057,MMD OCSVM Verify,False,1,0.61,True
pi2,LinearRegression(),0.986731033787936,pi4,0.07390650890175654,MMD OCSVM Verify,False,1,0.9,True
pi4,LinearRegression(),0.917330132920552,pi2,0.0649276798638051,MMD OCSVM Verify,False,1,0.61,True
pi2,SVR(C=100),0.9907136575125574,pi4,0.11130820122919893,MMD OCSVM Verify,True,1,0.9,True
pi4,"SVR(C=100, epsilon=0.2)",0.9644361312272021,pi2,0.08401139918790856,MMD OCSVM Verify,True,1,0.61,True
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9866481484144082,pi4,0.07279976585679104,MMD OCSVM Verify,True,1,0.9,True
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9166919210685104,pi2,0.06185364327611498,MMD OCSVM Verify,True,1,0.61,True
pi2,LinearRegression(),0.9867310366343183,pi4,0.07390654504553262,MMD OCSVM Verify,True,1,0.9,True
pi4,LinearRegression(),0.9173300943223778,pi2,0.06492775969877707,MMD OCSVM Verify,True,1,0.61,True
pi2,"SVR(C=100, epsilon=0.2)",0.9907097259740199,pi4,0.11426599565084716,OCSVM,False,1,0.89,False
pi4,"SVR(C=100, epsilon=1)",0.9598843864674802,pi2,0.07461761763591712,OCSVM,False,1,0.64,False
pi4,"SVR(C=100, epsilon=1)",0.9598843864674802,pi3,0.42739760328383514,OCSVM,False,1,0.1,False
pi3,"SVR(C=100, epsilon=0.5)",0.9769679093792389,pi4,4.772797511310409,OCSVM,False,1,0.69,False
pi3,"SVR(C=100, epsilon=0.5)",0.9769679093792389,pi5,2.182903711900331,OCSVM,False,1,1.0,False
pi5,"SVR(C=100, epsilon=1)",0.5093044588079914,pi3,1.0537146657046983,OCSVM,False,1,0.21,False
pi2,"SVR(C=100, epsilon=0.5, kernel='linear')",0.98665707052817,pi4,0.07287016355467923,OCSVM,False,1,0.89,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.9137207143787272,pi2,0.06533502609369057,OCSVM,False,1,0.64,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.9137207143787272,pi3,0.09669169102781938,OCSVM,False,1,0.1,False
pi3,"SVR(C=0.1, epsilon=1, kernel='linear')",0.9223112912557201,pi4,0.49308748697527915,OCSVM,False,1,0.69,False
pi3,"SVR(C=0.1, epsilon=1, kernel='linear')",0.9223112912557201,pi5,1.1211764334394714,OCSVM,False,1,1.0,False
pi5,"SVR(C=0.01, epsilon=1, kernel='linear')",0.24075934780227493,pi3,0.6922615702884851,OCSVM,False,1,0.21,False
pi2,LinearRegression(),0.986731033787936,pi4,0.07390650890175654,OCSVM,False,1,0.89,False
pi4,LinearRegression(),0.917330132920552,pi2,0.0649276798638051,OCSVM,False,1,0.64,False
pi4,LinearRegression(),0.917330132920552,pi3,0.1624114259070396,OCSVM,False,1,0.1,False
pi3,LinearRegression(normalize=True),0.9233356541356583,pi4,0.6089425962056716,OCSVM,False,1,0.69,False
pi3,LinearRegression(normalize=True),0.9233356541356583,pi5,1.1721367728026377,OCSVM,False,1,1.0,False
pi5,LinearRegression(),0.38611865244916965,pi3,0.15552882055963524,OCSVM,False,1,0.21,False
pi2,SVR(C=100),0.9907136575125574,pi4,0.11130820122919893,OCSVM,True,1,0.89,False
pi4,"SVR(C=100, epsilon=0.2)",0.9644361312272021,pi2,0.08401139918790856,OCSVM,True,1,0.64,False
pi4,"SVR(C=100, epsilon=0.2)",0.9644361312272021,pi3,0.31835165205993476,OCSVM,True,1,0.1,False
pi3,SVR(),0.9770972548071549,pi4,3.7760143150289465,OCSVM,True,1,0.69,False
pi3,SVR(),0.9770972548071549,pi5,1.3404668534163235,OCSVM,True,1,1.0,False
pi5,"SVR(C=100, epsilon=0.2)",0.5695098133771503,pi3,0.8811847253001981,OCSVM,True,1,0.21,False
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9866481484144082,pi4,0.07279976585679104,OCSVM,True,1,0.89,False
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9166919210685104,pi2,0.06185364327611498,OCSVM,True,1,0.64,False
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9166919210685104,pi3,0.13883682567826294,OCSVM,True,1,0.1,False
pi3,SVR(kernel='linear'),0.9233174557993381,pi4,0.625205422542557,OCSVM,True,1,0.69,False
pi3,SVR(kernel='linear'),0.9233174557993381,pi5,1.1788612709870891,OCSVM,True,1,1.0,False
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.37667263276190943,pi3,0.16522277693970933,OCSVM,True,1,0.21,False
pi2,LinearRegression(),0.9867310366343183,pi4,0.07390654504553262,OCSVM,True,1,0.89,False
pi4,LinearRegression(),0.9173300943223778,pi2,0.06492775969877707,OCSVM,True,1,0.64,False
pi4,LinearRegression(),0.9173300943223778,pi3,0.16241077451292396,OCSVM,True,1,0.1,False
pi3,LinearRegression(),0.9233356424229299,pi4,0.6089413087750044,OCSVM,True,1,0.69,False
pi3,LinearRegression(),0.9233356424229299,pi5,1.1721357987619507,OCSVM,True,1,1.0,False
pi5,LinearRegression(),0.38611866200486034,pi3,0.15552906265467092,OCSVM,True,1,0.21,False
pi2,"SVR(C=100, epsilon=0.2)",0.9907097259740199,pi4,0.11426599565084716,MMD OCSVM Verify,False,1,0.89,False
pi4,"SVR(C=100, epsilon=1)",0.9598843864674802,pi2,0.07461761763591712,MMD OCSVM Verify,False,1,0.64,False
pi2,"SVR(C=100, epsilon=0.5, kernel='linear')",0.98665707052817,pi4,0.07287016355467923,MMD OCSVM Verify,False,1,0.89,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.9137207143787272,pi2,0.06533502609369057,MMD OCSVM Verify,False,1,0.64,False
pi2,LinearRegression(),0.986731033787936,pi4,0.07390650890175654,MMD OCSVM Verify,False,1,0.89,False
pi4,LinearRegression(),0.917330132920552,pi2,0.0649276798638051,MMD OCSVM Verify,False,1,0.64,False
pi2,SVR(C=100),0.9907136575125574,pi4,0.11130820122919893,MMD OCSVM Verify,True,1,0.89,False
pi4,"SVR(C=100, epsilon=0.2)",0.9644361312272021,pi2,0.08401139918790856,MMD OCSVM Verify,True,1,0.64,False
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9866481484144082,pi4,0.07279976585679104,MMD OCSVM Verify,True,1,0.89,False
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9166919210685104,pi2,0.06185364327611498,MMD OCSVM Verify,True,1,0.64,False
pi2,LinearRegression(),0.9867310366343183,pi4,0.07390654504553262,MMD OCSVM Verify,True,1,0.89,False
pi4,LinearRegression(),0.9173300943223778,pi2,0.06492775969877707,MMD OCSVM Verify,True,1,0.64,False
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi5,0.3832415723863948,MMD,False,2,29.68,True
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi3,0.8224459381140838,MMD,False,2,29.68,True
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi5,0.1470850000280124,MMD,False,2,29.68,True
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi3,0.5090916021983006,MMD,False,2,29.68,True
pi3,LinearRegression(),0.3983292505370477,pi5,0.0953484971691656,MMD,False,2,29.68,True
pi5,LinearRegression(),0.656953935469027,pi3,0.537796717823611,MMD,False,2,29.68,True
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi5,0.7268316318310823,MMD,True,2,29.68,True
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi3,0.8504979028110583,MMD,True,2,29.68,True
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi5,0.11599994893755139,MMD,True,2,29.68,True
pi5,SVR(kernel='linear'),0.6553329001680848,pi3,0.597243466332939,MMD,True,2,29.68,True
pi3,LinearRegression(),0.39832924491116617,pi5,0.09534981733834369,MMD,True,2,29.68,True
pi5,LinearRegression(),0.6569541826345825,pi3,0.5377973488777887,MMD,True,2,29.68,True
pi2,"SVR(C=100, epsilon=0.2)",0.7923828336361645,pi4,0.5807548250709788,OCSVM,False,2,0.87,True
pi2,"SVR(C=100, epsilon=0.2)",0.7923828336361645,pi5,27.239721917927717,OCSVM,False,2,0.0,True
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi2,9.60458567770789,OCSVM,False,2,0.49,True
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi3,9.513052638585584,OCSVM,False,2,0.09,True
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi5,8.64342771720544,OCSVM,False,2,0.08,True
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi2,18.080021179516482,OCSVM,False,2,0.9,True
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi3,0.8224459381140838,OCSVM,False,2,1.0,True
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi4,3.545944508988215,OCSVM,False,2,0.85,True
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi4,4.076031622233869,OCSVM,False,2,0.87,True
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi5,0.3832415723863948,OCSVM,False,2,0.55,True
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.7488840572942699,pi4,0.8764200631819803,OCSVM,False,2,0.87,True
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.7488840572942699,pi5,27.48070696855115,OCSVM,False,2,0.0,True
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi2,0.39673411879096865,OCSVM,False,2,0.49,True
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi3,7.951660496761885,OCSVM,False,2,0.09,True
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi5,15.083756523249706,OCSVM,False,2,0.08,True
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi2,17.83045392239173,OCSVM,False,2,0.9,True
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi3,0.5090916021983006,OCSVM,False,2,1.0,True
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi4,3.39273902402356,OCSVM,False,2,0.85,True
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi4,4.119983735409653,OCSVM,False,2,0.87,True
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi5,0.1470850000280124,OCSVM,False,2,0.55,True
pi2,LinearRegression(),0.7502621154301723,pi4,0.8663425730450123,OCSVM,False,2,0.87,True
pi2,LinearRegression(),0.7502621154301723,pi5,27.78650817424645,OCSVM,False,2,0.0,True
pi4,LinearRegression(),0.06351385220521233,pi2,0.3036766330807924,OCSVM,False,2,0.49,True
pi4,LinearRegression(),0.06351385220521233,pi3,8.958119489339076,OCSVM,False,2,0.09,True
pi4,LinearRegression(),0.06351385220521233,pi5,20.08414410052808,OCSVM,False,2,0.08,True
pi5,LinearRegression(),0.656953935469027,pi2,17.834841076184855,OCSVM,False,2,0.9,True
pi5,LinearRegression(),0.656953935469027,pi3,0.537796717823611,OCSVM,False,2,1.0,True
pi5,LinearRegression(),0.656953935469027,pi4,3.3399834301695,OCSVM,False,2,0.85,True
pi3,LinearRegression(),0.3983292505370477,pi4,4.33791496633215,OCSVM,False,2,0.87,True
pi3,LinearRegression(),0.3983292505370477,pi5,0.0953484971691656,OCSVM,False,2,0.55,True
pi2,SVR(C=10),0.7851674833156919,pi4,0.6724074560489804,OCSVM,True,2,0.87,True
pi2,SVR(C=10),0.7851674833156919,pi5,28.050165161927886,OCSVM,True,2,0.0,True
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi2,9.205338653885287,OCSVM,True,2,0.49,True
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi3,9.221699800312695,OCSVM,True,2,0.09,True
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi5,8.469094278284388,OCSVM,True,2,0.08,True
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi2,18.01002290041371,OCSVM,True,2,0.9,True
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi3,0.8504979028110583,OCSVM,True,2,1.0,True
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi4,3.220382465281872,OCSVM,True,2,0.85,True
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi4,4.457522975121567,OCSVM,True,2,0.87,True
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi5,0.7268316318310823,OCSVM,True,2,0.55,True
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.7447961911844796,pi4,0.9067911558498418,OCSVM,True,2,0.87,True
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.7447961911844796,pi5,27.57199125021826,OCSVM,True,2,0.0,True
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi2,0.4450023708561831,OCSVM,True,2,0.49,True
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi3,9.170119876292706,OCSVM,True,2,0.09,True
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi5,25.329288570074834,OCSVM,True,2,0.08,True
pi5,SVR(kernel='linear'),0.6553329001680848,pi2,17.74638564775027,OCSVM,True,2,0.9,True
pi5,SVR(kernel='linear'),0.6553329001680848,pi3,0.597243466332939,OCSVM,True,2,1.0,True
pi5,SVR(kernel='linear'),0.6553329001680848,pi4,3.2321641048185104,OCSVM,True,2,0.85,True
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi4,4.159531829105273,OCSVM,True,2,0.87,True
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi5,0.11599994893755139,OCSVM,True,2,0.55,True
pi2,LinearRegression(),0.7502621148954077,pi4,0.8663422744349866,OCSVM,True,2,0.87,True
pi2,LinearRegression(),0.7502621148954077,pi5,27.78649706416096,OCSVM,True,2,0.0,True
pi4,LinearRegression(),0.0635140689450655,pi2,0.30367567091567105,OCSVM,True,2,0.49,True
pi4,LinearRegression(),0.0635140689450655,pi3,8.958116861378022,OCSVM,True,2,0.09,True
pi4,LinearRegression(),0.0635140689450655,pi5,20.08413375064523,OCSVM,True,2,0.08,True
pi5,LinearRegression(),0.6569541826345825,pi2,17.834838078575277,OCSVM,True,2,0.9,True
pi5,LinearRegression(),0.6569541826345825,pi3,0.5377973488777887,OCSVM,True,2,1.0,True
pi5,LinearRegression(),0.6569541826345825,pi4,3.3399823311551167,OCSVM,True,2,0.85,True
pi3,LinearRegression(),0.39832924491116617,pi4,4.337916713389202,OCSVM,True,2,0.87,True
pi3,LinearRegression(),0.39832924491116617,pi5,0.09534981733834369,OCSVM,True,2,0.55,True
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi3,0.8224459381140838,MMD OCSVM Verify,False,2,1.0,True
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi5,0.3832415723863948,MMD OCSVM Verify,False,2,0.55,True
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi3,0.5090916021983006,MMD OCSVM Verify,False,2,1.0,True
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi5,0.1470850000280124,MMD OCSVM Verify,False,2,0.55,True
pi5,LinearRegression(),0.656953935469027,pi3,0.537796717823611,MMD OCSVM Verify,False,2,1.0,True
pi3,LinearRegression(),0.3983292505370477,pi5,0.0953484971691656,MMD OCSVM Verify,False,2,0.55,True
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi3,0.8504979028110583,MMD OCSVM Verify,True,2,1.0,True
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi5,0.7268316318310823,MMD OCSVM Verify,True,2,0.55,True
pi5,SVR(kernel='linear'),0.6553329001680848,pi3,0.597243466332939,MMD OCSVM Verify,True,2,1.0,True
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.3867059479634646,pi5,0.11599994893755139,MMD OCSVM Verify,True,2,0.55,True
pi5,LinearRegression(),0.6569541826345825,pi3,0.5377973488777887,MMD OCSVM Verify,True,2,1.0,True
pi3,LinearRegression(),0.39832924491116617,pi5,0.09534981733834369,MMD OCSVM Verify,True,2,0.55,True
pi2,"SVR(C=100, epsilon=0.2)",0.7923828336361645,pi4,0.5807548250709788,OCSVM,False,2,0.84,False
pi2,"SVR(C=100, epsilon=0.2)",0.7923828336361645,pi5,27.239721917927717,OCSVM,False,2,0.0,False
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi2,9.60458567770789,OCSVM,False,2,0.46,False
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi3,9.513052638585584,OCSVM,False,2,0.08,False
pi4,"SVR(C=100, epsilon=1)",0.5214721352445965,pi5,8.64342771720544,OCSVM,False,2,0.07,False
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi2,18.080021179516482,OCSVM,False,2,0.9,False
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi3,0.8224459381140838,OCSVM,False,2,1.0,False
pi5,"SVR(C=1, epsilon=0.2)",0.7564631890783367,pi4,3.545944508988215,OCSVM,False,2,0.84,False
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi4,4.076031622233869,OCSVM,False,2,0.87,False
pi3,"SVR(C=100, epsilon=0.5)",0.4598133142014801,pi5,0.3832415723863948,OCSVM,False,2,0.55,False
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.7488840572942699,pi4,0.8764200631819803,OCSVM,False,2,0.84,False
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.7488840572942699,pi5,27.48070696855115,OCSVM,False,2,0.0,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi2,0.39673411879096865,OCSVM,False,2,0.46,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi3,7.951660496761885,OCSVM,False,2,0.08,False
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.04977837482188152,pi5,15.083756523249706,OCSVM,False,2,0.07,False
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi2,17.83045392239173,OCSVM,False,2,0.9,False
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi3,0.5090916021983006,OCSVM,False,2,1.0,False
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6564029088535261,pi4,3.39273902402356,OCSVM,False,2,0.84,False
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi4,4.119983735409653,OCSVM,False,2,0.87,False
pi3,"SVR(C=100, epsilon=1, kernel='linear')",0.38027710442192697,pi5,0.1470850000280124,OCSVM,False,2,0.55,False
pi2,LinearRegression(),0.7502621154301723,pi4,0.8663425730450123,OCSVM,False,2,0.84,False
pi2,LinearRegression(),0.7502621154301723,pi5,27.78650817424645,OCSVM,False,2,0.0,False
pi4,LinearRegression(),0.06351385220521233,pi2,0.3036766330807924,OCSVM,False,2,0.46,False
pi4,LinearRegression(),0.06351385220521233,pi3,8.958119489339076,OCSVM,False,2,0.08,False
pi4,LinearRegression(),0.06351385220521233,pi5,20.08414410052808,OCSVM,False,2,0.07,False
pi5,LinearRegression(),0.656953935469027,pi2,17.834841076184855,OCSVM,False,2,0.9,False
pi5,LinearRegression(),0.656953935469027,pi3,0.537796717823611,OCSVM,False,2,1.0,False
pi5,LinearRegression(),0.656953935469027,pi4,3.3399834301695,OCSVM,False,2,0.84,False
pi3,LinearRegression(),0.3983292505370477,pi4,4.33791496633215,OCSVM,False,2,0.87,False
pi3,LinearRegression(),0.3983292505370477,pi5,0.0953484971691656,OCSVM,False,2,0.55,False
pi2,SVR(C=10),0.7851674833156919,pi4,0.6724074560489804,OCSVM,True,2,0.84,False
pi2,SVR(C=10),0.7851674833156919,pi5,28.050165161927886,OCSVM,True,2,0.0,False
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi2,9.205338653885287,OCSVM,True,2,0.46,False
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi3,9.221699800312695,OCSVM,True,2,0.08,False
pi4,"SVR(C=10, epsilon=0.2)",0.5258315779838626,pi5,8.469094278284388,OCSVM,True,2,0.07,False
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi2,18.01002290041371,OCSVM,True,2,0.9,False
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi3,0.8504979028110583,OCSVM,True,2,1.0,False
pi5,"SVR(C=1, epsilon=0.01)",0.7475369878182087,pi4,3.220382465281872,OCSVM,True,2,0.84,False
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi4,4.457522975121567,OCSVM,True,2,0.87,False
pi3,"SVR(C=100, epsilon=0.2)",0.5022133749107449,pi5,0.7268316318310823,OCSVM,True,2,0.55,False
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.7447961911844796,pi4,0.9067911558498418,OCSVM,True,2,0.84,False
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.7447961911844796,pi5,27.57199125021826,OCSVM,True,2,0.0,False
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi2,0.4450023708561831,OCSVM,True,2,0.46,False
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.052650386941848315,pi3,9.170119876292706,OCSVM,True,2,0.08,False
