model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.12,3.65,pi4,0.1,0.8892374259116761,0.9579428137980166,0.16,0.58,rbf,1,False,0.15784837305545807
pi4,SVR(C=10),0.96,0.22,4.82,pi2,0.03,0.9245112092872527,0.990071539549689,0.16,0.89,rbf,1,False,0.15784837305545807
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.99,0.49,34.59,pi4,0.06,0.9230949508005746,0.9233746776048102,0.16,0.58,linear,1,False,0.15784837305545807
pi4,"SVR(C=1, epsilon=2, kernel='linear')",0.92,0.16,33.96,pi2,0.06,0.9830214441672682,0.9867431003486917,0.16,0.89,linear,1,False,0.15784837305545807
pi2,"SVR(C=10, epsilon=5)",0.34,0.02,2.93,pi4,0.49,-0.14899027003969767,0.5825642179754329,0.19,0.51,rbf,2,False,0.2276696264743805
pi4,"SVR(C=10, epsilon=1)",0.58,0.07,3.14,pi2,0.84,-0.2608825693362895,0.3409416013640958,0.19,0.74,rbf,2,False,0.2276696264743805
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.22,0.03,5.22,pi4,0.38,-0.16627465487535975,0.10898931465989647,0.19,0.51,linear,2,False,0.2276696264743805
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.11,0.17,4.22,pi2,0.08,0.1884240853560455,0.2168487569930242,0.19,0.74,linear,2,False,0.2276696264743805
pi2,SVR(C=10),0.95,0.04,1.07,pi4,2.9,-1.9549975165978424,0.986572998592767,0.34,0.31,rbf,3,False,0.3391023874282837
pi4,SVR(C=10),0.99,0.04,1.09,pi2,0.8,0.1861324924531249,0.9473018360253798,0.34,0.42,rbf,3,False,0.3391023874282837
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.95,0.02,1.16,pi4,0.02,0.9286340080806583,0.9822704825832155,0.34,0.31,linear,3,False,0.3391023874282837
pi4,"SVR(C=0.1, kernel='linear')",0.98,0.03,2.54,pi2,0.06,0.9183127509796812,0.9460748047910978,0.34,0.42,linear,3,False,0.3391023874282837
