model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.1,3.76,pi4,0.08,0.9057809113931861,0.9617658900187223,0.14,0.62,rbf,1,False,0.14743132889270782
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.15,4.67,pi2,0.02,0.940522047039072,0.989984889751701,0.14,0.95,rbf,1,False,0.14743132889270782
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,3.43,29.71,pi4,0.07,0.9212338558406091,0.9213781557690963,0.14,0.62,linear,1,False,0.14743132889270782
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.92,0.07,27.74,pi2,0.06,0.9805759178427428,0.9878588914792344,0.14,0.95,linear,1,False,0.14743132889270782
pi2,"SVR(C=10, epsilon=5)",0.33,0.02,2.84,pi4,0.5,-0.1640819817157937,0.5006827656227264,0.2,0.31,rbf,2,False,0.22858405113220215
pi4,"SVR(C=10, epsilon=2)",0.5,0.09,3.85,pi2,1.03,-0.5248581325770687,0.3327894650680224,0.2,0.72,rbf,2,False,0.22858405113220215
pi2,"SVR(C=1, epsilon=1, kernel='linear')",0.2,0.05,5.93,pi4,0.33,-0.13197486058818897,0.06276687939935366,0.2,0.31,linear,2,False,0.22858405113220215
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.06,0.22,5.12,pi2,0.12,0.17811061765140157,0.20200787710057178,0.2,0.72,linear,2,False,0.22858405113220215
pi2,SVR(C=10),0.94,0.05,1.15,pi4,2.91,-1.9695028871544364,0.9862868878184456,0.28,0.37,rbf,3,False,0.2849164307117462
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.03,1.21,pi2,0.2,0.7907877768027161,0.9434351935366044,0.28,0.47,rbf,3,False,0.2849164307117462
pi2,SVR(kernel='linear'),0.94,0.03,1.41,pi4,0.04,0.9060732631143559,0.9831734109245625,0.28,0.37,linear,3,False,0.2849164307117462
pi4,"SVR(C=0.1, kernel='linear')",0.98,0.03,3.32,pi2,0.07,0.9165905563918549,0.9438112182863297,0.28,0.47,linear,3,False,0.2849164307117462
