model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.19,3.33,pi4,0.07,0.9234677076331317,0.9632831210789277,0.14,0.65,rbf,1,False,0.13464362919330597
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.1,3.43,pi2,0.02,0.9414317395313639,0.990899378974939,0.14,0.9,rbf,1,False,0.13464362919330597
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.99,0.06,29.29,pi4,0.05,0.9399177659281874,0.9476501756941255,0.14,0.65,linear,1,False,0.13464362919330597
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.95,0.98,17.95,pi2,0.03,0.9752174520180306,0.9883390160206686,0.14,0.9,linear,1,False,0.13464362919330597
pi3,"SVR(C=1, epsilon=2)",0.48,0.06,2.8,pi5,0.49,-0.012604596783049704,0.19247125416440647,0.18,0.97,rbf,2,False,0.1845962405204773
pi5,"SVR(C=1, epsilon=0.5)",0.19,0.08,2.63,pi3,0.3,-0.10527313785694647,0.4750640843943188,0.18,0.62,rbf,2,False,0.1845962405204773
pi3,"SVR(C=0.1, epsilon=2, kernel='linear')",0.38,0.02,8.3,pi5,0.24,0.13580752673644347,0.14071712802655167,0.18,0.97,linear,2,False,0.1845962405204773
pi5,SVR(kernel='linear'),0.14,0.14,3.99,pi3,0.18,0.31958572126330054,0.3762991550719985,0.18,0.62,linear,2,False,0.1845962405204773
pi2,SVR(),0.94,0.04,1.14,pi4,2.46,-1.5240532896353107,0.9878536371241043,0.31,0.35,rbf,3,False,0.324709951877594
pi4,SVR(C=10),0.99,0.04,1.38,pi2,0.51,0.47806279345314884,0.9392596983554019,0.31,0.43,rbf,3,False,0.324709951877594
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.94,0.01,1.45,pi4,0.05,0.8967349975168258,0.984129723176744,0.31,0.35,linear,3,False,0.324709951877594
pi4,SVR(kernel='linear'),0.98,0.18,4.58,pi2,0.08,0.9077322303470275,0.9430330423842275,0.31,0.43,linear,3,False,0.324709951877594
