model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.11,3.5,pi4,0.09,0.896817018654407,0.9590186999701319,0.14,0.65,rbf,1,False,0.13295325636863708
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.13,4.19,pi2,0.02,0.938887079282632,0.9902709560993543,0.14,0.94,rbf,1,False,0.13295325636863708
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,1.88,25.87,pi4,0.06,0.9271023623478281,0.9277912414142977,0.14,0.65,linear,1,False,0.13295325636863708
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.93,0.03,36.25,pi2,0.05,0.9812357256823442,0.9879415031520726,0.14,0.94,linear,1,False,0.13295325636863708
pi2,"SVR(C=10, epsilon=2)",0.24,0.03,2.65,pi4,0.12,0.12464748185985342,0.5202947734052541,0.23,0.28,rbf,2,False,0.23680144548416138
pi4,"SVR(C=10, epsilon=1)",0.52,0.07,3.38,pi2,1.24,-0.7202346912446611,0.2409544360139847,0.23,0.77,rbf,2,False,0.23680144548416138
pi3,"SVR(C=10, epsilon=2)",0.61,0.06,3.45,pi5,2.32,-1.7054842812466466,0.8804778407071941,0.23,1.0,rbf,2,False,0.23680144548416138
pi5,SVR(),0.88,0.09,1.96,pi3,1.06,-0.18222277400392772,0.6109019829463991,0.23,0.29,rbf,2,False,0.23680144548416138
pi2,"SVR(C=0.1, epsilon=1, kernel='linear')",0.18,0.02,5.09,pi4,0.17,0.007669229183931869,0.06738875907217967,0.23,0.28,linear,2,False,0.23680144548416138
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.07,0.06,4.28,pi2,0.07,0.14069256192951773,0.17907898990808213,0.23,0.77,linear,2,False,0.23680144548416138
pi3,"SVR(C=0.1, epsilon=2, kernel='linear')",0.45,0.03,4.73,pi5,0.14,0.5904743064329004,0.7530680050780458,0.23,1.0,linear,2,False,0.23680144548416138
pi5,"SVR(C=1, epsilon=1, kernel='linear')",0.75,0.05,3.63,pi3,0.49,0.26517315170068245,0.45085986227044417,0.23,0.29,linear,2,False,0.23680144548416138
pi2,SVR(C=10),0.94,0.04,0.97,pi4,2.59,-1.6475889574871485,0.9884832882819583,0.32,0.34,rbf,3,False,0.3186858296394348
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.04,1.1,pi2,0.16,0.8251858560950224,0.9439415803441763,0.32,0.44,rbf,3,False,0.3186858296394348
pi2,"SVR(C=0.1, kernel='linear')",0.94,0.02,1.11,pi4,0.1,0.8412029739160102,0.9862658351650327,0.32,0.34,linear,3,False,0.3186858296394348
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.99,0.02,2.57,pi2,0.08,0.9021487532339969,0.9436601856402994,0.32,0.44,linear,3,False,0.3186858296394348
