model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.12,3.83,pi4,0.09,0.904304784378434,0.956475292885,0.14,0.6,rbf,1,False,0.1339530199766159
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.15,4.63,pi2,0.04,0.9170496674633153,0.9908740099320493,0.14,0.88,rbf,1,False,0.1339530199766159
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.99,0.06,28.06,pi4,0.07,0.9230418045222039,0.9217112386161963,0.14,0.6,linear,1,False,0.1339530199766159
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.92,0.04,29.4,pi2,0.06,0.9835433322456489,0.9883921940280184,0.14,0.88,linear,1,False,0.1339530199766159
pi3,"SVR(C=10, epsilon=2)",0.5,0.03,2.92,pi5,1.24,-0.7338965495177543,0.8860130505048642,0.19,1.0,rbf,2,False,0.18856942653656006
pi5,SVR(C=10),0.89,0.12,1.9,pi3,0.96,-0.07070411792061604,0.5013177069173593,0.19,0.54,rbf,2,False,0.18856942653656006
pi3,"SVR(C=10, epsilon=2, kernel='linear')",0.38,0.1,6.67,pi5,0.1,0.47572821775217555,0.7563566010085266,0.19,1.0,linear,2,False,0.18856942653656006
pi5,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.76,0.02,3.61,pi3,0.57,0.18554805669691066,0.37671807850312944,0.19,0.54,linear,2,False,0.18856942653656006
pi2,SVR(C=10),0.94,0.04,0.98,pi4,2.44,-1.5005664659485398,0.9858906654941374,0.32,0.32,rbf,3,False,0.31912511587142944
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.02,1.17,pi2,1.13,-0.14638108951675943,0.9354277793642348,0.32,0.45,rbf,3,False,0.31912511587142944
pi2,"SVR(C=0.1, kernel='linear')",0.93,0.02,1.09,pi4,0.11,0.8258500634443009,0.9815071420573293,0.32,0.32,linear,3,False,0.31912511587142944
pi4,SVR(kernel='linear'),0.98,0.07,4.21,pi2,0.08,0.899302473717419,0.9320528373806632,0.32,0.45,linear,3,False,0.31912511587142944
