model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.12,4.23,pi4,0.11,0.8749424987090486,0.9562344744304756,0.14,0.64,rbf,1,False,0.14187751710414886
pi4,"SVR(C=10, epsilon=1)",0.96,0.08,3.63,pi2,0.03,0.9221796183252219,0.9897225716518463,0.14,0.85,rbf,1,False,0.14187751710414886
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,1.08,31.29,pi4,0.09,0.9015191800543283,0.9015148218181162,0.14,0.64,linear,1,False,0.14187751710414886
pi4,"SVR(C=1, epsilon=1, kernel='linear')",0.9,0.19,36.34,pi2,0.07,0.9733500018766544,0.9873529160683054,0.14,0.85,linear,1,False,0.14187751710414886
pi2,"SVR(C=10, epsilon=5)",0.35,0.02,2.93,pi4,0.58,-0.23524226096719025,0.5750255980692234,0.21,0.3,rbf,2,False,0.22000619769096375
pi4,"SVR(C=10, epsilon=1)",0.58,0.06,3.06,pi2,0.72,-0.14048200564696112,0.34773416604416774,0.21,0.72,rbf,2,False,0.22000619769096375
pi3,"SVR(C=10, epsilon=2)",0.59,0.06,3.39,pi5,1.33,-0.7340492464665711,0.8726596416818152,0.22,1.0,rbf,2,False,0.22000619769096375
pi5,SVR(C=10),0.87,0.1,1.82,pi3,0.94,-0.06972969504153914,0.5921940142490882,0.22,0.44,rbf,2,False,0.22000619769096375
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.2,0.12,5.05,pi4,0.68,-0.47690111688336634,0.13488055061977633,0.21,0.3,linear,2,False,0.22000619769096375
pi4,"SVR(C=0.01, epsilon=5, kernel='linear')",0.13,0.01,3.95,pi2,0.06,0.19553217824685498,0.20308615110119788,0.21,0.72,linear,2,False,0.22000619769096375
pi3,"SVR(C=1, epsilon=2, kernel='linear')",0.42,0.06,6.57,pi5,0.2,0.6259199065506375,0.7498560710920555,0.22,1.0,linear,2,False,0.22000619769096375
pi5,"SVR(C=10, epsilon=1, kernel='linear')",0.75,0.09,3.96,pi3,0.47,0.2783614379680317,0.42191552250791087,0.22,0.44,linear,2,False,0.22000619769096375
pi2,SVR(),0.93,0.04,0.97,pi4,2.28,-1.340811200382853,0.9860587202843353,0.33,0.37,rbf,3,False,0.3276800513267517
pi4,SVR(C=10),0.99,0.03,1.01,pi2,0.87,0.11382338491639288,0.934713861148865,0.33,0.42,rbf,3,False,0.3276800513267517
pi2,"SVR(C=0.01, kernel='linear')",0.93,0.02,1.21,pi4,0.0,0.9345841709426476,0.9831343697437596,0.33,0.37,linear,3,False,0.3276800513267517
pi4,SVR(kernel='linear'),0.98,0.08,3.76,pi2,0.08,0.9030493604428048,0.9344433331453497,0.33,0.42,linear,3,False,0.3276800513267517
