model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.22,4.12,pi4,0.06,0.927547851479777,0.9691068667901954,0.11,0.7,rbf,1,False,0.11594298481941223
pi4,"SVR(C=10, epsilon=1)",0.97,0.05,3.53,pi2,0.02,0.951766184379035,0.99248044508389,0.11,0.85,rbf,1,False,0.11594298481941223
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,3.17,46.72,pi4,0.04,0.9446331924188821,0.9585742444170371,0.11,0.7,linear,1,False,0.11594298481941223
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.96,0.6,14.91,pi2,0.01,0.9658374689620065,0.9891862261056066,0.11,0.85,linear,1,False,0.11594298481941223
pi3,SVR(),0.57,0.19,2.98,pi5,0.22,0.35026387511141666,0.71805178155288,0.19,1.0,rbf,2,False,0.1931634545326233
pi5,SVR(),0.72,0.12,2.14,pi3,1.39,-0.6748301693458476,0.5677040249907104,0.19,0.5,rbf,2,False,0.1931634545326233
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.54,0.06,9.01,pi5,0.06,0.48337257019928825,0.6027183883388401,0.19,1.0,linear,2,False,0.1931634545326233
pi5,"SVR(C=1, epsilon=0.5, kernel='linear')",0.6,0.05,4.39,pi3,0.52,0.08642154604366492,0.5389262560392998,0.19,0.5,linear,2,False,0.1931634545326233
pi2,SVR(C=10),0.94,0.04,1.05,pi4,2.53,-1.5923005959680516,0.9875708985138084,0.32,0.31,rbf,3,False,0.3229824900627136
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.03,1.28,pi2,0.17,0.818410741745304,0.9354793553914467,0.32,0.47,rbf,3,False,0.3229824900627136
pi2,SVR(kernel='linear'),0.93,0.04,1.17,pi4,0.09,0.8412848519003426,0.9857221005392506,0.32,0.31,linear,3,False,0.3229824900627136
pi4,"SVR(C=10, kernel='linear')",0.99,0.16,2.69,pi2,0.08,0.9009953681602904,0.9322308273834693,0.32,0.47,linear,3,False,0.3229824900627136
