model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.12,3.82,pi4,0.11,0.8777311243905082,0.9527867919533571,0.12,0.71,rbf,1,False,0.12090502679347992
pi4,"SVR(C=10, epsilon=1)",0.95,0.1,4.48,pi2,0.02,0.9289987616325852,0.990209086321175,0.12,0.88,rbf,1,False,0.12090502679347992
pi2,"SVR(C=10, kernel='linear')",0.99,8.53,49.91,pi4,0.08,0.9120299660917027,0.9121009496386893,0.12,0.71,linear,1,False,0.12090502679347992
pi4,"SVR(C=1, epsilon=2, kernel='linear')",0.91,0.13,36.67,pi2,0.07,0.9818993406163984,0.9882672987869718,0.12,0.88,linear,1,False,0.12090502679347992
pi3,"SVR(C=10, epsilon=1)",0.61,0.06,2.53,pi5,0.34,0.26901228848231573,0.6141537995666367,0.2,1.0,rbf,2,False,0.19764429330825806
pi5,SVR(),0.61,0.11,2.44,pi3,0.92,-0.30098294031595496,0.6082139669604505,0.2,0.61,rbf,2,False,0.19764429330825806
pi3,"SVR(C=0.1, epsilon=1, kernel='linear')",0.55,0.03,6.56,pi5,0.07,0.48254544369935093,0.550754525850776,0.2,1.0,linear,2,False,0.19764429330825806
pi5,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.55,0.03,3.99,pi3,0.27,0.2795410148733345,0.5492588755917003,0.2,0.61,linear,2,False,0.19764429330825806
pi2,SVR(),0.93,0.06,1.15,pi4,2.48,-1.541311258699389,0.9857961151122195,0.32,0.32,rbf,3,False,0.3224930167198181
pi4,SVR(C=10),0.99,0.05,1.31,pi2,0.43,0.5538369888142621,0.9349431257058525,0.32,0.44,rbf,3,False,0.3224930167198181
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.02,1.27,pi4,0.0,0.9348742139696937,0.9826811403362701,0.32,0.32,linear,3,False,0.3224930167198181
pi4,SVR(kernel='linear'),0.98,0.11,4.73,pi2,0.06,0.9217070495755852,0.9363105966437386,0.32,0.44,linear,3,False,0.3224930167198181
