model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.07,1.41,pi4,0.1,0.8904015960211684,0.961824376677997,0.16,0.58,rbf,1,False,0.15380802750587463
pi4,"SVR(C=10, epsilon=1)",0.96,0.03,1.65,pi2,0.03,0.9342811638803732,0.9933355991840025,0.16,0.84,rbf,1,False,0.15380802750587463
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,1.23,13.83,pi4,0.07,0.9201885818353541,0.9174661105947912,0.16,0.58,linear,1,False,0.15380802750587463
pi4,"SVR(C=0.1, epsilon=1, kernel='linear')",0.92,0.02,11.25,pi2,0.07,0.984082212220003,0.9904985231372725,0.16,0.84,linear,1,False,0.15380802750587463
pi2,"SVR(C=10, epsilon=5)",0.33,0.01,1.35,pi4,0.51,-0.1769136514916807,0.5891181501950051,0.21,0.39,rbf,2,False,0.2347082793712616
pi4,"SVR(C=10, epsilon=2)",0.59,0.03,1.6,pi2,1.15,-0.5640532493220911,0.3291851871794462,0.21,0.8,rbf,2,False,0.2347082793712616
pi2,"SVR(C=0.1, epsilon=2, kernel='linear')",0.2,0.01,2.37,pi4,0.73,-0.525363989849321,0.1092761275466203,0.21,0.39,linear,2,False,0.2347082793712616
pi4,"SVR(C=0.1, epsilon=5, kernel='linear')",0.11,0.01,2.0,pi2,0.05,0.15898802782806776,0.20223127613328706,0.21,0.8,linear,2,False,0.2347082793712616
pi2,SVR(C=10),0.94,0.01,0.45,pi4,2.18,-1.2408261743929514,0.9884661870818328,0.32,0.31,rbf,3,False,0.32202452421188354
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.01,0.55,pi2,0.16,0.8259939379723862,0.9409081733285836,0.32,0.44,rbf,3,False,0.32202452421188354
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.01,0.54,pi4,0.0,0.941345457478682,0.9875598810611684,0.32,0.31,linear,3,False,0.32202452421188354
pi4,"SVR(C=0.01, kernel='linear')",0.99,0.01,1.56,pi2,0.07,0.9224633910424538,0.940305898566638,0.32,0.44,linear,3,False,0.32202452421188354
