model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.24,3.91,pi4,0.11,0.8823319792119109,0.9537837996977059,0.15,0.63,rbf,1,False,0.1578787863254547
pi4,"SVR(C=10, epsilon=1)",0.95,0.12,4.48,pi2,0.02,0.9299171007630548,0.9913119543730118,0.15,0.91,rbf,1,False,0.1578787863254547
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.99,0.25,28.11,pi4,0.08,0.9132098565045773,0.9136900536273489,0.15,0.63,linear,1,False,0.1578787863254547
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.91,0.79,38.19,pi2,0.07,0.984300930050534,0.9885539236681017,0.15,0.91,linear,1,False,0.1578787863254547
pi2,"SVR(C=10, epsilon=5)",0.32,0.02,2.98,pi4,0.43,-0.10737140402677037,0.5051691516085428,0.21,0.31,rbf,2,False,0.21298089623451233
pi4,"SVR(C=10, epsilon=2)",0.51,0.08,3.65,pi2,1.02,-0.5168347260135444,0.32455664362787695,0.21,0.78,rbf,2,False,0.21298089623451233
pi3,SVR(),0.65,0.11,2.6,pi5,0.2,0.4424609636073593,0.8609140796817057,0.21,1.0,rbf,2,False,0.21298089623451233
pi5,SVR(C=10),0.86,0.17,2.07,pi3,1.19,-0.3334178481471122,0.6462825249805372,0.21,0.45,rbf,2,False,0.21298089623451233
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.2,0.12,5.99,pi4,0.43,-0.2283534608004898,0.06319735940894489,0.21,0.31,linear,2,False,0.21298089623451233
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.06,0.05,4.37,pi2,0.08,0.14266542470288923,0.20065328565637242,0.21,0.78,linear,2,False,0.21298089623451233
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.59,0.07,5.87,pi5,0.08,0.6727475662709522,0.7528440958107974,0.21,1.0,linear,2,False,0.21298089623451233
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.75,0.04,5.07,pi3,0.41,0.3416568028449125,0.59369186001044,0.21,0.45,linear,2,False,0.21298089623451233
pi2,SVR(),0.93,0.06,0.99,pi4,2.4,-1.4690448875161826,0.9891714895002125,0.32,0.33,rbf,3,False,0.3267356753349304
pi4,SVR(C=10),0.99,0.04,1.13,pi2,0.49,0.5030591186609064,0.9329726077426125,0.32,0.43,rbf,3,False,0.3267356753349304
pi2,SVR(kernel='linear'),0.94,0.04,1.26,pi4,0.03,0.9064546418418207,0.9875977315929187,0.32,0.33,linear,3,False,0.3267356753349304
pi4,SVR(kernel='linear'),0.99,0.06,2.99,pi2,0.08,0.9027443239065734,0.9372007309489847,0.32,0.43,linear,3,False,0.3267356753349304
