model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.11,3.96,pi4,0.11,0.8747598638751684,0.9505957144528626,0.14,0.62,rbf,1,False,0.13481110334396362
pi4,SVR(C=10),0.95,0.24,5.04,pi2,0.01,0.93756068180143,0.9896156634335554,0.14,0.91,rbf,1,False,0.13481110334396362
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.99,0.3,35.27,pi4,0.07,0.9124408756632697,0.9127499788818287,0.14,0.62,linear,1,False,0.13481110334396362
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.91,0.68,33.64,pi2,0.06,0.9756743298580891,0.9860905250372057,0.14,0.91,linear,1,False,0.13481110334396362
pi2,"SVR(C=10, epsilon=5)",0.35,0.02,2.85,pi4,0.54,-0.1890415070659548,0.5618081057729899,0.19,0.49,rbf,2,False,0.2003554403781891
pi4,"SVR(C=10, epsilon=2)",0.56,0.07,3.33,pi2,1.02,-0.4618419798718132,0.35202566181100103,0.19,0.8,rbf,2,False,0.2003554403781891
pi3,SVR(),0.45,0.13,2.92,pi5,0.02,0.4312577002245076,0.8836972988350043,0.2,1.0,rbf,2,False,0.2003554403781891
pi5,SVR(C=10),0.88,0.12,1.95,pi3,1.13,-0.2476439898312648,0.4519070407052518,0.2,0.55,rbf,2,False,0.2003554403781891
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.22,0.13,4.5,pi4,0.82,-0.6018879666109855,0.0855154766861067,0.19,0.49,linear,2,False,0.2003554403781891
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.09,0.16,4.21,pi2,0.1,0.18308852930622987,0.21630762692636119,0.19,0.8,linear,2,False,0.2003554403781891
pi3,"SVR(C=0.1, epsilon=2, kernel='linear')",0.41,0.02,4.67,pi5,0.16,0.572998032332716,0.7610081898625171,0.2,1.0,linear,2,False,0.2003554403781891
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.76,0.04,4.77,pi3,0.57,0.19531263757722306,0.409750356362407,0.2,0.55,linear,2,False,0.2003554403781891
pi2,SVR(C=10),0.94,0.04,1.0,pi4,2.92,-1.9789729220902705,0.9874536096140188,0.37,0.25,rbf,3,False,0.37507760524749756
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.02,1.21,pi2,0.99,-0.0033752257075121417,0.939419179088395,0.37,0.41,rbf,3,False,0.37507760524749756
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.02,1.18,pi4,0.01,0.929074371376308,0.9857019048816855,0.37,0.25,linear,3,False,0.37507760524749756
pi4,SVR(kernel='linear'),0.99,0.1,3.98,pi2,0.07,0.9109773656059094,0.9386198161004277,0.37,0.41,linear,3,False,0.37507760524749756
