model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.21,3.6,pi4,0.09,0.896624145744341,0.9569869708322116,0.16,0.68,rbf,1,False,0.15906479954719543
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.14,4.54,pi2,0.02,0.9389095316739299,0.9902886733641576,0.16,0.89,rbf,1,False,0.15906479954719543
pi2,"SVR(C=0.01, epsilon=1, kernel='linear')",0.99,0.01,25.22,pi4,0.07,0.9151336453663692,0.9180608539298013,0.16,0.68,linear,1,False,0.15906479954719543
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.92,0.03,26.37,pi2,0.06,0.9788688587847689,0.9883325047552293,0.16,0.89,linear,1,False,0.15906479954719543
pi2,"SVR(C=10, epsilon=5)",0.33,0.02,2.79,pi4,0.47,-0.1405978047259333,0.43645074052829635,0.22,0.29,rbf,2,False,0.23963794112205505
pi4,"SVR(C=10, epsilon=1)",0.44,0.08,3.54,pi2,0.97,-0.5350875616918571,0.32859746249434363,0.22,0.79,rbf,2,False,0.23963794112205505
pi2,"SVR(C=0.1, epsilon=2, kernel='linear')",0.2,0.02,4.91,pi4,0.58,-0.38841820141075667,0.04767627145319797,0.22,0.29,linear,2,False,0.23963794112205505
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.05,0.15,4.09,pi2,0.11,0.15559235084793166,0.1962564455411483,0.22,0.79,linear,2,False,0.23963794112205505
pi2,"SVR(C=1, epsilon=0.5)",0.93,0.01,0.93,pi4,2.3,-1.3679979684078019,0.9890836142029804,0.34,0.36,rbf,3,False,0.3433493375778198
pi4,SVR(C=10),0.99,0.04,1.13,pi2,0.77,0.2211393247476412,0.9337255773625501,0.34,0.42,rbf,3,False,0.3433493375778198
pi2,"SVR(C=0.01, kernel='linear')",0.93,0.02,1.04,pi4,0.0,0.9383526424597236,0.9871195650619073,0.34,0.36,linear,3,False,0.3433493375778198
pi4,SVR(kernel='linear'),0.99,0.06,3.39,pi2,0.08,0.9047786542718568,0.9344421826667503,0.34,0.42,linear,3,False,0.3433493375778198
