model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.24,4.29,pi4,0.04,0.9478450368646565,0.9691288733891203,0.12,0.71,rbf,1,False,0.1210622489452362
pi4,"SVR(C=10, epsilon=0.5)",0.97,0.07,3.57,pi2,0.02,0.9534000021544916,0.9905156344596074,0.12,0.92,rbf,1,False,0.1210622489452362
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.99,0.07,25.53,pi4,0.04,0.9499560925389043,0.9657118047939659,0.12,0.71,linear,1,False,0.1210622489452362
pi4,"SVR(C=10, kernel='linear')",0.97,1.09,11.17,pi2,0.0,0.9634552433407946,0.9884174597591012,0.12,0.92,linear,1,False,0.1210622489452362
pi2,"SVR(C=10, epsilon=5)",0.33,0.02,3.17,pi4,0.54,-0.20468754318338855,0.5693970473641579,0.21,0.34,rbf,2,False,0.24017783999443054
pi4,"SVR(C=10, epsilon=1)",0.57,0.09,3.8,pi2,1.16,-0.590826797400456,0.33067757751226123,0.21,0.77,rbf,2,False,0.24017783999443054
pi2,"SVR(C=0.01, epsilon=1, kernel='linear')",0.2,0.02,5.53,pi4,0.33,-0.12891953201365824,0.07988886040905296,0.21,0.34,linear,2,False,0.24017783999443054
pi4,"SVR(C=1, epsilon=2, kernel='linear')",0.08,0.07,4.56,pi2,0.11,0.18692336057875114,0.1972887908752643,0.21,0.77,linear,2,False,0.24017783999443054
pi2,SVR(),0.94,0.06,1.08,pi4,2.48,-1.534419393836214,0.9869836951584675,0.3,0.33,rbf,3,False,0.3024377226829529
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.03,1.2,pi2,0.18,0.8093435196281507,0.9435040969283333,0.3,0.48,rbf,3,False,0.3024377226829529
pi2,SVR(kernel='linear'),0.94,0.04,1.26,pi4,0.01,0.9337206476666748,0.9855191728918652,0.3,0.33,linear,3,False,0.3024377226829529
pi4,SVR(kernel='linear'),0.99,0.06,3.07,pi2,0.08,0.9102001967981914,0.9426137327373283,0.3,0.48,linear,3,False,0.3024377226829529
