model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.1,3.25,pi4,0.1,0.8860512916594847,0.9541736182357942,0.14,0.63,rbf,1,False,0.14067387580871582
pi4,"SVR(C=10, epsilon=0.5)",0.95,0.14,4.24,pi2,0.01,0.9398620623888537,0.9901822251785752,0.14,0.92,rbf,1,False,0.14067387580871582
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,1.57,30.03,pi4,0.07,0.9140919328782989,0.9168168487422911,0.14,0.63,linear,1,False,0.14067387580871582
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.92,0.06,30.76,pi2,0.06,0.981126478371871,0.9866621661865301,0.14,0.92,linear,1,False,0.14067387580871582
pi2,"SVR(C=10, epsilon=5)",0.35,0.02,2.94,pi4,0.55,-0.20694140664915883,0.5915613174461609,0.22,0.35,rbf,2,False,0.2185327708721161
pi4,"SVR(C=10, epsilon=2)",0.59,0.06,2.91,pi2,1.24,-0.6457418700024677,0.34603762677222094,0.22,0.73,rbf,2,False,0.2185327708721161
pi3,"SVR(C=10, epsilon=2)",0.51,0.03,2.95,pi5,0.96,-0.44826607398940266,0.8639881441269246,0.22,1.0,rbf,2,False,0.2185327708721161
pi5,SVR(C=10),0.86,0.11,2.24,pi3,0.96,-0.09130095287289297,0.5134708967060968,0.22,0.5,rbf,2,False,0.2185327708721161
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.2,0.15,4.95,pi4,0.67,-0.46761554965954044,0.11586646839000136,0.22,0.35,linear,2,False,0.2185327708721161
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.12,0.2,4.17,pi2,0.05,0.170039340868398,0.19772500084335853,0.22,0.73,linear,2,False,0.2185327708721161
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.38,0.01,4.92,pi5,0.14,0.5239604058618026,0.7414908837929706,0.22,1.0,linear,2,False,0.2185327708721161
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.74,0.04,4.54,pi3,0.57,0.17095985716597517,0.3807809832808897,0.22,0.5,linear,2,False,0.2185327708721161
pi2,SVR(),0.94,0.05,1.05,pi4,2.69,-1.7538191874400768,0.9879312868780095,0.35,0.27,rbf,3,False,0.3581254780292511
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.03,1.16,pi2,1.4,-0.4088783311298787,0.9380793168222054,0.35,0.44,rbf,3,False,0.3581254780292511
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.02,1.33,pi4,0.01,0.9314293359250393,0.9852845140491362,0.35,0.27,linear,3,False,0.3581254780292511
pi4,"SVR(C=0.1, kernel='linear')",0.99,0.03,4.81,pi2,0.08,0.9037455769543223,0.9376045828126517,0.35,0.44,linear,3,False,0.3581254780292511
