model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.22,3.79,pi4,0.09,0.9015486660740306,0.960556940840237,0.14,0.62,rbf,1,False,0.1408172845840454
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.12,4.5,pi2,0.02,0.9379602230229811,0.9911214437253097,0.14,0.9,rbf,1,False,0.1408172845840454
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,3.12,31.8,pi4,0.06,0.925627973513939,0.9244998005687652,0.14,0.62,linear,1,False,0.1408172845840454
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.92,0.03,27.85,pi2,0.06,0.9837352914173926,0.9882371208647213,0.14,0.9,linear,1,False,0.1408172845840454
pi2,"SVR(C=10, epsilon=5)",0.33,0.02,3.03,pi4,0.4,-0.06798148626496747,0.3569683964089564,0.19,0.45,rbf,2,False,0.21996861696243286
pi4,"SVR(C=1, epsilon=2)",0.36,0.08,4.06,pi2,0.59,-0.23219977454838592,0.33148421389481597,0.19,0.76,rbf,2,False,0.21996861696243286
pi2,"SVR(C=0.1, epsilon=2, kernel='linear')",0.23,0.03,5.12,pi4,0.61,-0.37928359195692196,0.005024706229021625,0.19,0.45,linear,2,False,0.21996861696243286
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.01,0.05,4.64,pi2,0.16,0.16184642013731965,0.23097177882726094,0.19,0.76,linear,2,False,0.21996861696243286
pi2,SVR(),0.94,0.05,1.01,pi4,2.36,-1.4212971935598584,0.9877688054171948,0.33,0.34,rbf,3,False,0.3358285427093506
pi4,SVR(C=10),0.99,0.05,1.29,pi2,0.45,0.5394243231822655,0.9430686605973588,0.33,0.44,rbf,3,False,0.3358285427093506
pi2,"SVR(C=10, epsilon=1, kernel='linear')",0.94,0.01,1.27,pi4,0.11,0.8297301177327705,0.9852340878880759,0.33,0.34,linear,3,False,0.3358285427093506
pi4,"SVR(C=0.01, kernel='linear')",0.99,0.02,3.44,pi2,0.08,0.9064060476576481,0.9394182817031816,0.33,0.44,linear,3,False,0.3358285427093506
