model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.12,4.01,pi4,0.08,0.9079245587750074,0.9636307762765192,0.13,0.64,rbf,1,False,0.12969210743904114
pi4,"SVR(C=10, epsilon=1)",0.96,0.13,4.67,pi2,0.03,0.9349373720853067,0.9905120322814758,0.13,0.89,rbf,1,False,0.12969210743904114
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.99,2.23,31.1,pi4,0.06,0.9293084597741895,0.9305250185782081,0.13,0.64,linear,1,False,0.12969210743904114
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.93,0.04,42.46,pi2,0.05,0.9768223915014522,0.9868488706856998,0.13,0.89,linear,1,False,0.12969210743904114
pi2,SVR(),0.81,0.14,2.34,pi4,0.55,0.2582475926573682,0.4574080607195464,0.22,0.29,rbf,2,False,0.22423246502876282
pi4,"SVR(C=10, epsilon=1)",0.46,0.11,3.68,pi2,8.11,-7.65403384336617,0.8080626449938996,0.22,0.76,rbf,2,False,0.22423246502876282
pi3,"SVR(C=10, epsilon=0.5)",0.62,0.12,2.82,pi5,0.15,0.4646399508152027,0.8615296174842988,0.22,1.0,rbf,2,False,0.22423246502876282
pi5,"SVR(C=10, epsilon=1)",0.86,0.04,2.14,pi3,1.04,-0.18120389396483505,0.6185217101957765,0.22,0.6,rbf,2,False,0.22423246502876282
pi2,"SVR(C=10, epsilon=1, kernel='linear')",0.76,0.09,4.3,pi4,0.9,-0.14007102255214665,0.043420625122366774,0.22,0.29,linear,2,False,0.22423246502876282
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.04,0.06,4.52,pi2,0.52,0.568145079109732,0.7594708048022459,0.22,0.76,linear,2,False,0.22423246502876282
pi3,"SVR(C=10, epsilon=1, kernel='linear')",0.56,0.17,5.43,pi5,0.11,0.6690690769960616,0.7539687544871212,0.22,1.0,linear,2,False,0.22423246502876282
pi5,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.75,0.02,4.24,pi3,0.36,0.39272776472741566,0.563174133083696,0.22,0.6,linear,2,False,0.22423246502876282
pi2,SVR(),0.94,0.05,0.97,pi4,2.33,-1.3867091380244578,0.988815177361688,0.32,0.33,rbf,3,False,0.32699787616729736
pi4,SVR(C=10),0.99,0.04,1.14,pi2,0.74,0.24786544844381053,0.9424475832239665,0.32,0.45,rbf,3,False,0.32699787616729736
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.02,1.18,pi4,0.0,0.9402032433244216,0.987343116510682,0.32,0.33,linear,3,False,0.32699787616729736
pi4,"SVR(C=10, kernel='linear')",0.99,0.23,3.08,pi2,0.08,0.9097742768006645,0.9414419734369512,0.32,0.45,linear,3,False,0.32699787616729736
