model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.21,3.99,pi4,0.12,0.8713061769134501,0.9580199225682661,0.15,0.61,rbf,1,False,0.15722662210464478
pi4,"SVR(C=10, epsilon=1)",0.96,0.1,4.75,pi2,0.06,0.8984389802156624,0.9898106161430635,0.15,0.87,rbf,1,False,0.15722662210464478
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.99,0.09,24.63,pi4,0.07,0.915531663396047,0.916024007501155,0.15,0.61,linear,1,False,0.15722662210464478
pi4,"SVR(C=1, epsilon=2, kernel='linear')",0.92,0.14,28.26,pi2,0.06,0.9792954929818498,0.9856264165332854,0.15,0.87,linear,1,False,0.15722662210464478
pi2,"SVR(C=10, epsilon=5)",0.3,0.02,2.91,pi4,0.47,-0.16425200224116931,0.4710439146859239,0.21,0.31,rbf,2,False,0.20818158984184265
pi4,SVR(),0.47,0.12,3.55,pi2,0.85,-0.3741052549087791,0.30329367909493454,0.21,0.79,rbf,2,False,0.20818158984184265
pi3,SVR(),0.54,0.11,2.43,pi5,0.09,0.44916635915570036,0.7724557362451057,0.2,1.0,rbf,2,False,0.20818158984184265
pi5,SVR(),0.77,0.11,2.21,pi3,1.19,-0.4135538709750075,0.5434583914510607,0.2,0.63,rbf,2,False,0.20818158984184265
pi2,"SVR(C=10, epsilon=1, kernel='linear')",0.2,0.12,5.09,pi4,0.23,-0.02874855836647061,0.0916168843600429,0.21,0.31,linear,2,False,0.20818158984184265
pi4,"SVR(C=10, epsilon=2, kernel='linear')",0.09,0.21,4.84,pi2,0.1,0.1892588332644467,0.20002352698546966,0.21,0.79,linear,2,False,0.20818158984184265
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.51,0.01,4.98,pi5,0.08,0.5898429839043524,0.6833493277547362,0.2,1.0,linear,2,False,0.20818158984184265
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.68,0.04,4.51,pi3,0.64,0.04537535152386407,0.5051961115508352,0.2,0.63,linear,2,False,0.20818158984184265
