model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.22,4.05,pi4,0.12,0.871546347864317,0.9599967675276609,0.13,0.65,rbf,1,False,0.13371305167675018
pi4,"SVR(C=10, epsilon=0.5)",0.96,0.13,4.71,pi2,0.02,0.9386878953376916,0.990375017261151,0.13,0.89,rbf,1,False,0.13371305167675018
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.99,0.07,27.34,pi4,0.07,0.9139720976729246,0.9116556906442813,0.13,0.65,linear,1,False,0.13371305167675018
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.91,0.05,35.26,pi2,0.07,0.9782651657008368,0.9873873596568248,0.13,0.89,linear,1,False,0.13371305167675018
pi2,"SVR(C=10, epsilon=5)",0.35,0.02,3.21,pi4,0.45,-0.1005057531617819,0.5295799125624508,0.2,0.46,rbf,2,False,0.22154593467712402
pi4,"SVR(C=10, epsilon=1)",0.53,0.07,3.85,pi2,0.93,-0.4038406140721633,0.3494680026848378,0.2,0.79,rbf,2,False,0.22154593467712402
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.2,0.2,4.89,pi4,0.49,-0.28805049041591047,0.07257473754370314,0.2,0.46,linear,2,False,0.22154593467712402
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.07,0.06,4.85,pi2,0.07,0.14239681886685296,0.20400638602999044,0.2,0.79,linear,2,False,0.22154593467712402
pi2,SVR(C=10),0.95,0.06,1.28,pi4,3.03,-2.084851994033364,0.9882489678154802,0.32,0.35,rbf,3,False,0.31331896781921387
pi4,SVR(C=10),0.99,0.04,1.17,pi2,0.84,0.14416982622878205,0.9465310569703816,0.32,0.43,rbf,3,False,0.31331896781921387
pi2,"SVR(C=10, kernel='linear')",0.95,0.11,1.5,pi4,0.03,0.9127560300051163,0.9855621886591529,0.32,0.35,linear,3,False,0.31331896781921387
pi4,SVR(kernel='linear'),0.99,0.13,3.79,pi2,0.05,0.931193647215705,0.9464461888399743,0.32,0.43,linear,3,False,0.31331896781921387
