model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,"SVR(C=10, epsilon=0.5)",0.99,0.15,4.93,pi4,0.1,0.8910670717435447,0.9617494755189359,0.12,0.71,rbf,1,False,0.11557401716709137
pi4,SVR(C=10),0.96,0.18,4.5,pi2,0.03,0.9273544902275905,0.9913659017381119,0.12,0.87,rbf,1,False,0.11557401716709137
pi2,"SVR(C=1, epsilon=0.5, kernel='linear')",0.99,0.39,39.09,pi4,0.07,0.9166961179532203,0.9191111971785482,0.12,0.71,linear,1,False,0.11557401716709137
pi4,"SVR(C=0.01, epsilon=1, kernel='linear')",0.92,0.04,35.7,pi2,0.06,0.979090593677997,0.9876061872580713,0.12,0.87,linear,1,False,0.11557401716709137
pi2,"SVR(C=10, epsilon=5)",0.34,0.02,3.09,pi4,0.4,-0.06253037204295753,0.5482521519963239,0.19,0.47,rbf,2,False,0.21544766426086426
pi4,"SVR(C=10, epsilon=1)",0.55,0.11,3.88,pi2,0.95,-0.4031225167629151,0.34245424084887943,0.19,0.79,rbf,2,False,0.21544766426086426
pi2,"SVR(C=10, epsilon=2, kernel='linear')",0.22,0.12,5.17,pi4,0.53,-0.31603872888217244,0.09238364970040092,0.19,0.47,linear,2,False,0.21544766426086426
pi4,"SVR(C=0.1, epsilon=2, kernel='linear')",0.09,0.06,4.91,pi2,0.09,0.17756217795592077,0.21558236078266813,0.19,0.79,linear,2,False,0.21544766426086426
pi2,"SVR(C=1, epsilon=0.5)",0.94,0.01,1.03,pi4,2.43,-1.494169663193766,0.9891438039327437,0.31,0.32,rbf,3,False,0.31215381622314453
pi4,SVR(C=10),0.99,0.05,1.31,pi2,0.69,0.2953822336103993,0.9375645397050286,0.31,0.47,rbf,3,False,0.31215381622314453
pi2,"SVR(C=0.01, kernel='linear')",0.94,0.02,1.21,pi4,0.0,0.9394213992718062,0.9861950896462484,0.31,0.32,linear,3,False,0.31215381622314453
pi4,SVR(kernel='linear'),0.99,0.08,4.69,pi2,0.08,0.907757886371209,0.9375869808388841,0.31,0.47,linear,3,False,0.31215381622314453
