model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.22,3.7,pi4,0.1,0.8956546895263219,0.9607586947888529,0.15,0.6,rbf,1,False,0.15590929985046387
pi4,SVR(C=10),0.96,0.2,4.64,pi2,0.02,0.9373859118685276,0.9907088358478028,0.15,0.92,rbf,1,False,0.15590929985046387
pi2,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.99,0.09,18.14,pi4,0.06,0.9244854658270895,0.9239327447503101,0.15,0.6,linear,1,False,0.15590929985046387
pi4,"SVR(C=10, epsilon=1, kernel='linear')",0.92,0.66,53.38,pi2,0.06,0.979501929521259,0.9887925679893437,0.15,0.92,linear,1,False,0.15590929985046387
pi2,"SVR(C=10, epsilon=5)",0.34,0.02,3.04,pi4,0.55,-0.2180883458235403,0.49319607482384453,0.22,0.3,rbf,2,False,0.23356705904006958
pi4,"SVR(C=10, epsilon=1)",0.49,0.09,3.78,pi2,1.03,-0.5371897658315743,0.33636605333305736,0.22,0.77,rbf,2,False,0.23356705904006958
pi2,"SVR(C=10, epsilon=5, kernel='linear')",0.19,0.07,5.3,pi4,0.15,0.039521820606953306,0.06338451861575112,0.22,0.3,linear,2,False,0.23356705904006958
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.06,0.06,4.6,pi2,0.08,0.14430033133493747,0.19437971568651702,0.22,0.77,linear,2,False,0.23356705904006958
pi2,SVR(),0.94,0.06,1.09,pi4,2.72,-1.7786097020537408,0.988941687726037,0.35,0.28,rbf,3,False,0.35183387994766235
pi4,"SVR(C=10, epsilon=0.5)",0.99,0.02,1.11,pi2,1.3,-0.3108600952573721,0.9386850682800061,0.35,0.4,rbf,3,False,0.35183387994766235
pi2,SVR(kernel='linear'),0.94,0.03,1.3,pi4,0.1,0.8315944419890671,0.9860741013547349,0.35,0.28,linear,3,False,0.35183387994766235
pi4,"SVR(C=10, kernel='linear')",0.99,0.18,2.57,pi2,0.08,0.9026675806450266,0.9359415670115309,0.35,0.4,linear,3,False,0.35183387994766235
