model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,kernel,experiment,std,asmmd
pi2,SVR(C=10),0.99,0.22,3.8,pi4,0.1,0.8942812310247188,0.9563703032950654,0.15,0.63,rbf,1,False,0.15223312377929688
pi4,"SVR(C=10, epsilon=1)",0.96,0.1,4.71,pi2,0.03,0.9301561389048787,0.9909208289069364,0.15,0.92,rbf,1,False,0.15223312377929688
pi2,"SVR(C=0.01, epsilon=0.5, kernel='linear')",0.99,0.07,27.11,pi4,0.06,0.9264455754288993,0.9249477084778325,0.15,0.63,linear,1,False,0.15223312377929688
pi4,"SVR(C=0.01, epsilon=2, kernel='linear')",0.92,0.05,40.62,pi2,0.06,0.9833470924213672,0.987407793214746,0.15,0.92,linear,1,False,0.15223312377929688
pi3,"SVR(C=10, epsilon=2)",0.5,0.04,3.01,pi5,1.13,-0.6243272749434965,0.8588914652565438,0.18,1.0,rbf,2,False,0.1791592240333557
pi5,SVR(C=10),0.86,0.11,2.17,pi3,0.89,-0.033555365436972684,0.5023178980532821,0.18,0.56,rbf,2,False,0.1791592240333557
pi3,"SVR(C=0.01, epsilon=2, kernel='linear')",0.35,0.01,6.95,pi5,0.2,0.5590652603991233,0.7502224094589843,0.18,1.0,linear,2,False,0.1791592240333557
pi5,"SVR(C=0.1, epsilon=0.5, kernel='linear')",0.75,0.04,4.3,pi3,0.59,0.16387693788522117,0.354470380203596,0.18,0.56,linear,2,False,0.1791592240333557
pi2,SVR(),0.93,0.06,1.11,pi4,2.47,-1.538830386402735,0.9880976171777078,0.34,0.35,rbf,3,False,0.3310277760028839
pi4,SVR(C=10),0.99,0.04,1.25,pi2,0.42,0.5727558384841294,0.9347688630036224,0.34,0.4,rbf,3,False,0.3310277760028839
pi2,SVR(kernel='linear'),0.94,0.04,1.23,pi4,0.01,0.9305314168933025,0.9855752568924869,0.34,0.35,linear,3,False,0.3310277760028839
pi4,SVR(kernel='linear'),0.99,0.08,3.6,pi2,0.08,0.9097890302339912,0.937442414109207,0.34,0.4,linear,3,False,0.3310277760028839
