model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,126.46,pi4,0.3,0.9881013967925505,0.9881013967925505,42.42,0.99,49.7791015625,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,126.46,pi5,0.29,0.9808587687532333,0.9808587687532333,42.13,0.98,49.7791015625,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,126.46,pi6,0.29,0.9860320744956027,0.9860320744956027,51.29,0.99,49.7791015625,False
pi8,"LogisticRegression(C=1, max_iter=100000, solver='liblinear')",0.69,0.03,126.46,pi7,0.29,0.9803312629399586,0.9803312629399586,50.16,0.99,49.7791015625,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.3,pi3,0.0,0.9855222337125129,0.9855222337125129,51.13,0.0,49.7791015625,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.3,pi4,0.01,0.9881013967925505,0.9881013967925505,36.23,0.99,49.7791015625,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.3,pi8,0.33,0.6471502590673575,0.6911917098445596,42.13,0.97,49.7791015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.93,pi5,0.01,0.9808587687532333,0.9808587687532333,36.23,0.99,49.7791015625,False
pi4,LogisticRegression(max_iter=100000),0.99,0.08,3.93,pi8,0.34,0.6471502590673575,0.6911917098445596,42.42,0.98,49.7791015625,False
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.01,pi3,0.0,0.8367346938775511,0.8367346938775511,692.42,0.98,1504.99208984375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.01,pi4,0.0,0.8421052631578947,0.8421052631578947,920.7,0.0,1504.99208984375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.01,pi5,0.02,0.8181818181818182,0.8181818181818182,1483.8,0.0,1504.99208984375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.01,pi6,0.08,0.7608695652173914,0.782608695652174,715.06,0.0,1504.99208984375,True
pi1,LogisticRegression(max_iter=100000),0.84,0.02,1.01,pi8,0.47,0.3652587745389649,0.6954193932183225,834.4,0.0,1504.99208984375,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.93,pi1,0.0,0.8387096774193549,0.8387096774193549,692.42,0.94,1504.99208984375,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.93,pi4,0.01,0.8421052631578947,0.8421052631578947,974.52,0.0,1504.99208984375,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.93,pi6,0.05,0.782608695652174,0.782608695652174,687.25,0.0,1504.99208984375,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.93,pi7,0.02,0.855072463768116,0.8840579710144928,1045.33,0.0,1504.99208984375,True
pi3,LogisticRegression(max_iter=100000),0.84,0.02,0.93,pi8,0.32,0.5151695419393219,0.6954193932183225,905.75,0.0,1504.99208984375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi1,0.0,0.8387096774193549,0.8387096774193549,920.7,0.0,1504.99208984375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi3,0.01,0.8367346938775511,0.8367346938775511,974.52,0.0,1504.99208984375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi5,0.02,0.8181818181818182,0.8181818181818182,1435.99,0.94,1504.99208984375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi6,0.06,0.782608695652174,0.782608695652174,1081.33,0.95,1504.99208984375,True
pi4,LogisticRegression(max_iter=100000),0.84,0.01,0.93,pi7,0.01,0.855072463768116,0.8840579710144928,972.62,0.89,1504.99208984375,True
pi5,LogisticRegression(max_iter=100000),0.82,0.02,0.86,pi1,0.02,0.8387096774193549,0.8387096774193549,1483.8,0.0,1504.99208984375,True
pi5,LogisticRegression(max_iter=100000),0.82,0.02,0.86,pi4,0.02,0.8421052631578947,0.8421052631578947,1435.99,0.81,1504.99208984375,True
pi5,LogisticRegression(max_iter=100000),0.82,0.02,0.86,pi6,0.04,0.782608695652174,0.782608695652174,1105.84,0.71,1504.99208984375,True
pi5,LogisticRegression(max_iter=100000),0.82,0.02,0.86,pi8,0.3,0.5151695419393219,0.6954193932183225,1354.22,0.78,1504.99208984375,True
pi6,LogisticRegression(max_iter=100000),0.78,0.01,1.11,pi1,0.06,0.8387096774193549,0.8387096774193549,715.06,0.0,1504.99208984375,True
pi6,LogisticRegression(max_iter=100000),0.78,0.01,1.11,pi3,0.05,0.8367346938775511,0.8367346938775511,687.25,0.0,1504.99208984375,True
pi6,LogisticRegression(max_iter=100000),0.78,0.01,1.11,pi4,0.06,0.8421052631578947,0.8421052631578947,1081.33,0.85,1504.99208984375,True
pi6,LogisticRegression(max_iter=100000),0.78,0.01,1.11,pi5,0.04,0.8181818181818182,0.8181818181818182,1105.84,0.84,1504.99208984375,True
pi6,LogisticRegression(max_iter=100000),0.78,0.01,1.11,pi8,0.27,0.5151695419393219,0.6954193932183225,741.11,0.8,1504.99208984375,True
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,30.17,pi1,0.23,0.46774193548387094,0.8387096774193549,834.4,0.0,1504.99208984375,True
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,30.17,pi3,0.23,0.46938775510204084,0.8367346938775511,905.75,0.0,1504.99208984375,True
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,30.17,pi5,0.21,0.48484848484848486,0.8181818181818182,1354.22,0.9,1504.99208984375,True
pi8,"LogisticRegression(C=10, max_iter=100000, solver='liblinear')",0.7,0.03,30.17,pi6,0.17,0.5217391304347826,0.782608695652174,741.11,0.95,1504.99208984375,True
pi2,LogisticRegression(max_iter=100000),0.82,0.01,0.88,pi10,0.3,0.5233333333333333,0.7166666666666667,1432.69,0.0,1504.99208984375,True
pi10,LogisticRegression(max_iter=100000),0.72,0.03,1.79,pi2,0.23,0.4838709677419355,0.8225806451612904,1432.69,0.53,1504.99208984375,True
pi7,LogisticRegression(max_iter=100000),0.88,0.02,0.92,pi3,0.05,0.8367346938775511,0.8367346938775511,1045.33,0.0,1504.99208984375,True
pi7,LogisticRegression(max_iter=100000),0.88,0.02,0.92,pi4,0.04,0.8421052631578947,0.8421052631578947,972.62,0.94,1504.99208984375,True
