model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi7,LogisticRegression(max_iter=100000),0.99,0.05,3.25,pi6,0.0,0.9881013967925505,0.9881013967925505,41.55,0.99,51.532072368421055,False
pi7,LogisticRegression(max_iter=100000),0.99,0.05,3.25,pi8,0.35,0.6397932816537467,0.6930232558139535,49.92,0.98,51.532072368421055,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,101.31,pi1,0.29,0.9860320744956027,0.9860320744956027,46.54,0.0,51.532072368421055,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,101.31,pi3,0.29,0.9875776397515528,0.9875776397515528,42.47,0.0,51.532072368421055,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,101.31,pi4,0.29,0.9875712066286898,0.9875712066286898,46.23,0.99,51.532072368421055,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,101.31,pi5,0.29,0.9782721158820487,0.9782721158820487,37.67,0.98,51.532072368421055,False
pi8,LogisticRegression(max_iter=100000),0.69,0.07,101.31,pi7,0.29,0.9850129198966409,0.9850129198966409,49.92,1.0,51.532072368421055,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.45,pi5,0.01,0.9782721158820487,0.9782721158820487,50.67,0.98,51.532072368421055,False
pi4,LogisticRegression(max_iter=100000),0.99,0.05,3.45,pi8,0.34,0.6496124031007752,0.6930232558139535,46.23,0.97,51.532072368421055,False
pi6,LogisticRegression(max_iter=100000),0.99,0.07,9.27,pi7,0.0,0.9850129198966409,0.9850129198966409,41.55,0.99,51.532072368421055,False
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi3,0.04,0.813953488372093,0.8604651162790697,1864.35,0.97,2013.6881510416667,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi4,0.09,0.8604651162790697,0.9069767441860465,1892.8,0.0,2013.6881510416667,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi7,0.01,0.76,0.82,1472.25,0.0,2013.6881510416667,True
pi1,LogisticRegression(max_iter=100000),0.77,0.01,0.76,pi8,0.4,0.37175618587809295,0.6904043452021726,1286.94,0.0,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi1,0.17,0.6875,0.7708333333333334,1864.35,0.97,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi4,0.05,0.9069767441860465,0.9069767441860465,1058.99,0.0,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi5,0.07,0.7894736842105263,0.7894736842105263,1748.42,0.0,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi6,0.02,0.8809523809523809,0.9285714285714286,655.58,0.0,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi7,0.04,0.82,0.82,1660.8,0.0,2013.6881510416667,True
pi3,LogisticRegression(max_iter=100000),0.86,0.01,0.71,pi8,0.34,0.5165962582981292,0.6904043452021726,1497.33,0.0,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi1,0.22,0.6875,0.7708333333333334,1892.8,0.0,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi3,0.05,0.8604651162790697,0.8604651162790697,1058.99,0.0,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi5,0.12,0.7894736842105263,0.7894736842105263,1581.28,0.98,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi6,0.03,0.8809523809523809,0.9285714285714286,1029.42,0.93,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi7,0.09,0.82,0.82,1529.45,0.86,2013.6881510416667,True
pi4,LogisticRegression(max_iter=100000),0.91,0.02,0.79,pi8,0.39,0.5129752564876282,0.6904043452021726,1866.54,0.74,2013.6881510416667,True
pi7,LogisticRegression(max_iter=100000),0.82,0.01,0.91,pi1,0.13,0.6875,0.7708333333333334,1472.25,0.0,2013.6881510416667,True
pi7,LogisticRegression(max_iter=100000),0.82,0.01,0.91,pi3,0.04,0.8604651162790697,0.8604651162790697,1660.8,0.0,2013.6881510416667,True
pi7,LogisticRegression(max_iter=100000),0.82,0.01,0.91,pi4,0.09,0.9069767441860465,0.9069767441860465,1529.45,1.0,2013.6881510416667,True
pi7,LogisticRegression(max_iter=100000),0.82,0.01,0.91,pi8,0.31,0.5129752564876282,0.6904043452021726,967.8,0.88,2013.6881510416667,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.39,pi1,0.25,0.4375,0.7708333333333334,1286.94,0.0,2013.6881510416667,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.39,pi3,0.23,0.46511627906976744,0.8604651162790697,1497.33,0.0,2013.6881510416667,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.39,pi4,0.18,0.5116279069767442,0.9069767441860465,1866.54,0.93,2013.6881510416667,True
pi8,LogisticRegression(max_iter=100000),0.69,0.06,16.39,pi7,0.21,0.48,0.82,967.8,0.95,2013.6881510416667,True
pi2,LogisticRegression(max_iter=100000),0.8,0.01,0.8,pi10,0.28,0.515625,0.7048611111111112,698.52,0.0,2013.6881510416667,True
pi10,LogisticRegression(max_iter=100000),0.7,0.03,1.5,pi2,0.2,0.5066666666666667,0.8,698.52,0.58,2013.6881510416667,True
pi5,LogisticRegression(max_iter=100000),0.79,0.01,0.7,pi3,0.07,0.8604651162790697,0.8604651162790697,1748.42,0.0,2013.6881510416667,True
pi5,LogisticRegression(max_iter=100000),0.79,0.01,0.7,pi4,0.12,0.9069767441860465,0.9069767441860465,1581.28,0.88,2013.6881510416667,True
pi5,LogisticRegression(max_iter=100000),0.79,0.01,0.7,pi6,0.09,0.8809523809523809,0.9285714285714286,1398.91,0.93,2013.6881510416667,True
pi6,LogisticRegression(max_iter=100000),0.93,0.01,0.82,pi3,0.09,0.8372093023255814,0.8604651162790697,655.58,0.0,2013.6881510416667,True
pi6,LogisticRegression(max_iter=100000),0.93,0.01,0.82,pi4,0.04,0.8837209302325582,0.9069767441860465,1029.42,0.85,2013.6881510416667,True
pi6,LogisticRegression(max_iter=100000),0.93,0.01,0.82,pi5,0.14,0.7894736842105263,0.7894736842105263,1398.91,0.93,2013.6881510416667,True
