model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi3,LogisticRegression(max_iter=100000),0.01,0.94,0.95,pi4,0.01,0.9616306954436451,0.9611510791366906,14.47,0.97,14.198893229166666,True
pi4,LogisticRegression(max_iter=100000),0.02,0.86,0.96,pi3,0.02,0.9452712433989439,0.9491118578972636,14.47,0.98,14.198893229166666,True
pi3,LogisticRegression(max_iter=100000),0.02,0.84,0.96,pi4,0.01,0.9738527214514408,0.9738527214514408,22.27,0.97,21.864908854166668,False
pi4,LogisticRegression(max_iter=100000),0.01,0.72,0.97,pi3,0.01,0.9615795090715048,0.96051227321238,22.27,0.98,21.864908854166668,False
