model_node,model,train_time,optimisation_time,model_r2,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi2,LogisticRegression(max_iter=100000),0.02,0.68,0.95,pi3,0.01,0.9467370441458733,0.9452975047984645,10.49,0.99,12.5927734375,True
pi3,LogisticRegression(max_iter=100000),0.01,0.62,0.95,pi2,0.01,0.9506232023010547,0.9549376797698945,10.49,0.98,12.5927734375,True
pi2,LogisticRegression(max_iter=100000),0.01,0.57,0.97,pi3,0.0,0.9642285104111051,0.9642285104111051,14.48,0.99,17.168782552083332,False
pi2,LogisticRegression(max_iter=100000),0.01,0.57,0.97,pi5,0.01,0.9610666666666666,0.9610666666666666,13.91,0.97,17.168782552083332,False
pi3,LogisticRegression(max_iter=100000),0.02,0.62,0.96,pi2,0.0,0.9680511182108626,0.9680511182108626,14.48,0.98,17.168782552083332,False
pi3,LogisticRegression(max_iter=100000),0.02,0.62,0.96,pi5,0.0,0.9610666666666666,0.9610666666666666,13.6,0.98,17.168782552083332,False
pi5,LogisticRegression(max_iter=100000),0.01,0.62,0.96,pi2,0.01,0.9680511182108626,0.9680511182108626,13.91,0.96,17.168782552083332,False
pi5,LogisticRegression(max_iter=100000),0.01,0.62,0.96,pi3,0.0,0.9642285104111051,0.9642285104111051,13.6,0.97,17.168782552083332,False
