model_node,model,model_r2,train_time,optimisation_time,test_node,discrepancy,model_r2-d,test_r2,mmd_score,ocsvm_score,asmmd,balanced
pi2,LogisticRegression(max_iter=100000),0.98,0.09,3.43,pi5,0.0,0.9787784679089027,0.9787784679089027,38.75,0.98,37.30618106617647,True
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.12,pi2,0.0,0.9808587687532333,0.9808587687532333,38.75,0.99,37.30618106617647,True
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.12,pi4,0.01,0.9850129198966409,0.9850129198966409,33.16,0.99,37.30618106617647,True
pi4,LogisticRegression(max_iter=100000),0.99,0.1,3.8,pi5,0.01,0.9787784679089027,0.9787784679089027,33.16,0.99,37.30618106617647,True
pi2,LogisticRegression(max_iter=100000),0.98,0.08,3.31,pi5,0.0,0.9821736630247269,0.9821736630247269,42.97,0.99,42.041819852941174,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.06,pi2,0.0,0.982183908045977,0.982183908045977,42.97,0.98,42.041819852941174,False
pi5,LogisticRegression(max_iter=100000),0.98,0.07,3.06,pi4,0.01,0.9873563218390805,0.9873563218390805,38.24,0.97,42.041819852941174,False
pi4,LogisticRegression(max_iter=100000),0.99,0.07,3.56,pi5,0.01,0.9821736630247269,0.9821736630247269,38.24,0.98,42.041819852941174,False
