model_node,model,score,test_node,discrepancy,method,std,experiment
pi2,"SVR(C=100, epsilon=0.5, kernel='linear')",0.9856915487897668,pi4,0.0015258780309852504,MMD OCSVM Verify,False,1
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.9104890830134622,pi2,0.005928375218596238,MMD OCSVM Verify,False,1
pi2,LinearRegression(),0.9857408730589109,pi4,0.004111617617498453,MMD OCSVM Verify,False,1
pi4,LinearRegression(),0.9153423463767989,pi2,0.004258813184422117,MMD OCSVM Verify,False,1
pi2,SVR(C=100),0.9896338008370327,pi4,0.08955689444773196,MMD,True,1
pi4,"SVR(C=10, epsilon=0.2)",0.96182096542783,pi2,0.07990484355712968,MMD,True,1
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9856937562440504,pi4,0.0010878896006831784,MMD,True,1
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9130853938348913,pi2,0.0029709058831232094,MMD,True,1
pi2,LinearRegression(),0.9857408803733458,pi4,0.004111658015769737,MMD,True,1
pi4,LinearRegression(),0.9153423443896508,pi2,0.0042588206742143475,MMD,True,1
pi2,SVR(C=100),0.9896338008370327,pi4,0.08955689444773196,OCSVM,True,1
pi4,"SVR(C=10, epsilon=0.2)",0.96182096542783,pi2,0.07990484355712968,OCSVM,True,1
pi4,"SVR(C=10, epsilon=0.2)",0.96182096542783,pi3,0.5537367211010298,OCSVM,True,1
pi3,SVR(),0.9782985830366289,pi4,3.8529466982124156,OCSVM,True,1
pi3,SVR(),0.9782985830366289,pi5,0.928319648679064,OCSVM,True,1
pi5,"SVR(C=100, epsilon=0.5)",0.5659202613957947,pi3,1.0360950985851647,OCSVM,True,1
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9856937562440504,pi4,0.0010878896006831784,OCSVM,True,1
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9130853938348913,pi2,0.0029709058831232094,OCSVM,True,1
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9130853938348913,pi3,0.15176728411020668,OCSVM,True,1
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9346297243862979,pi4,0.6680207669231158,OCSVM,True,1
pi3,"SVR(C=10, epsilon=0.2, kernel='linear')",0.9346297243862979,pi5,0.6426638350201686,OCSVM,True,1
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.38161195613786125,pi3,0.6501639313219706,OCSVM,True,1
pi2,LinearRegression(),0.9857408803733458,pi4,0.004111658015769737,OCSVM,True,1
pi4,LinearRegression(),0.9153423443896508,pi2,0.0042588206742143475,OCSVM,True,1
pi4,LinearRegression(),0.9153423443896508,pi3,0.20122759426773784,OCSVM,True,1
pi3,LinearRegression(),0.9349393657153139,pi4,0.6615586600350074,OCSVM,True,1
pi3,LinearRegression(),0.9349393657153139,pi5,0.6561466265742003,OCSVM,True,1
pi5,LinearRegression(),0.38222665413583223,pi3,0.6935912962043533,OCSVM,True,1
pi2,SVR(C=100),0.9896338008370327,pi4,0.08955689444773196,MMD OCSVM Verify,True,1
pi4,"SVR(C=10, epsilon=0.2)",0.96182096542783,pi2,0.07990484355712968,MMD OCSVM Verify,True,1
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9856937562440504,pi4,0.0010878896006831784,MMD OCSVM Verify,True,1
pi4,"SVR(C=1, epsilon=0.2, kernel='linear')",0.9130853938348913,pi2,0.0029709058831232094,MMD OCSVM Verify,True,1
pi2,LinearRegression(),0.9857408803733458,pi4,0.004111658015769737,MMD OCSVM Verify,True,1
pi4,LinearRegression(),0.9153423443896508,pi2,0.0042588206742143475,MMD OCSVM Verify,True,1
pi3,SVR(),0.4545999894610562,pi5,0.33216200577566546,MMD,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.7051749714086875,pi3,0.5395160172651907,MMD,False,2
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.4148908534541089,pi5,0.10476640364995315,MMD,False,2
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6292437571002278,pi3,0.354584674970728,MMD,False,2
pi3,LinearRegression(),0.4275194340042615,pi5,0.26440125876658604,MMD,False,2
pi5,LinearRegression(),0.6330511463507803,pi3,0.27855753294262875,MMD,False,2
pi2,"SVR(C=10, epsilon=1)",0.8290193946367153,pi4,0.2630259017647115,OCSVM,False,2
pi2,"SVR(C=10, epsilon=1)",0.8290193946367153,pi5,28.278033681844917,OCSVM,False,2
pi4,"SVR(C=10, epsilon=1)",0.486050004241807,pi2,7.246714390209039,OCSVM,False,2
pi4,"SVR(C=10, epsilon=1)",0.486050004241807,pi3,12.351840715238001,OCSVM,False,2
pi4,"SVR(C=10, epsilon=1)",0.486050004241807,pi5,11.768931944790893,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.7051749714086875,pi2,20.10036989201982,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.7051749714086875,pi3,0.5395160172651907,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.7051749714086875,pi4,3.174295208558554,OCSVM,False,2
pi3,SVR(),0.4545999894610562,pi4,4.759219539414358,OCSVM,False,2
pi3,SVR(),0.4545999894610562,pi5,0.33216200577566546,OCSVM,False,2
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.7766435871375311,pi4,0.057544180632483455,OCSVM,False,2
pi2,"SVR(C=10, epsilon=0.5, kernel='linear')",0.7766435871375311,pi5,26.5116815008946,OCSVM,False,2
pi4,"SVR(C=0.001, epsilon=1, kernel='linear')",-0.007783905198795349,pi2,1.738475662193113,OCSVM,False,2
pi4,"SVR(C=0.001, epsilon=1, kernel='linear')",-0.007783905198795349,pi3,13.27903785871524,OCSVM,False,2
pi4,"SVR(C=0.001, epsilon=1, kernel='linear')",-0.007783905198795349,pi5,39.857549534067395,OCSVM,False,2
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6292437571002278,pi2,20.100182012346966,OCSVM,False,2
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6292437571002278,pi3,0.354584674970728,OCSVM,False,2
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6292437571002278,pi4,2.8925476116270854,OCSVM,False,2
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.4148908534541089,pi4,4.112306522167513,OCSVM,False,2
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.4148908534541089,pi5,0.10476640364995315,OCSVM,False,2
pi2,LinearRegression(),0.7826233688622517,pi4,0.16122167336391924,OCSVM,False,2
pi2,LinearRegression(),0.7826233688622517,pi5,27.233751448572175,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.041154470278085165,pi2,0.1555209563230242,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.041154470278085165,pi3,11.245764102295995,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.041154470278085165,pi5,24.49076721870681,OCSVM,False,2
pi5,LinearRegression(),0.6330511463507803,pi2,19.9483982076001,OCSVM,False,2
pi5,LinearRegression(),0.6330511463507803,pi3,0.27855753294262875,OCSVM,False,2
pi5,LinearRegression(),0.6330511463507803,pi4,3.0869774393527423,OCSVM,False,2
pi3,LinearRegression(),0.4275194340042615,pi4,4.337361861615488,OCSVM,False,2
pi3,LinearRegression(),0.4275194340042615,pi5,0.26440125876658604,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.7051749714086875,pi3,0.5395160172651907,MMD OCSVM Verify,False,2
pi3,SVR(),0.4545999894610562,pi5,0.33216200577566546,MMD OCSVM Verify,False,2
pi5,"SVR(C=100, epsilon=0.5, kernel='linear')",0.6292437571002278,pi3,0.354584674970728,MMD OCSVM Verify,False,2
pi3,"SVR(C=1, epsilon=1, kernel='linear')",0.4148908534541089,pi5,0.10476640364995315,MMD OCSVM Verify,False,2
pi5,LinearRegression(),0.6330511463507803,pi3,0.27855753294262875,MMD OCSVM Verify,False,2
pi3,LinearRegression(),0.4275194340042615,pi5,0.26440125876658604,MMD OCSVM Verify,False,2
pi3,SVR(),0.42616123962122787,pi5,0.31805299630621997,MMD,True,2
pi5,SVR(),0.6979865820541693,pi3,0.45830074537729726,MMD,True,2
pi3,"SVR(C=1, epsilon=0.2, kernel='linear')",0.4176105062764873,pi5,0.11220902265035304,MMD,True,2
pi5,SVR(kernel='linear'),0.6284250887181082,pi3,0.3907690380460843,MMD,True,2
pi3,LinearRegression(),0.42751945430353944,pi5,0.26440062320782065,MMD,True,2
pi5,LinearRegression(),0.6330511407627548,pi3,0.2785569803115501,MMD,True,2
pi2,SVR(),0.8294515151049041,pi4,0.22364009804690388,OCSVM,True,2
pi2,SVR(),0.8294515151049041,pi5,27.362737640857063,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.4854138251023409,pi2,6.902142963875051,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.4854138251023409,pi3,12.234489312017873,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.4854138251023409,pi5,11.949688018730054,OCSVM,True,2
pi5,SVR(),0.6979865820541693,pi2,19.987011945810842,OCSVM,True,2
pi5,SVR(),0.6979865820541693,pi3,0.45830074537729726,OCSVM,True,2
pi5,SVR(),0.6979865820541693,pi4,3.546136077823665,OCSVM,True,2
pi3,SVR(),0.42616123962122787,pi4,4.777245823529597,OCSVM,True,2
pi3,SVR(),0.42616123962122787,pi5,0.31805299630621997,OCSVM,True,2
pi2,"SVR(C=10, kernel='linear')",0.7772899683883696,pi4,0.10926433608653574,OCSVM,True,2
pi2,"SVR(C=10, kernel='linear')",0.7772899683883696,pi5,26.429531926198532,OCSVM,True,2
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.03585968422582808,pi2,0.2909571113716194,OCSVM,True,2
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.03585968422582808,pi3,11.36537159340045,OCSVM,True,2
pi4,"SVR(C=100, epsilon=1, kernel='linear')",0.03585968422582808,pi5,28.22220354242889,OCSVM,True,2
pi5,SVR(kernel='linear'),0.6284250887181082,pi2,19.75050442091525,OCSVM,True,2
pi5,SVR(kernel='linear'),0.6284250887181082,pi3,0.3907690380460843,OCSVM,True,2
pi5,SVR(kernel='linear'),0.6284250887181082,pi4,2.874258011231909,OCSVM,True,2
pi3,"SVR(C=1, epsilon=0.2, kernel='linear')",0.4176105062764873,pi4,4.1560792399015,OCSVM,True,2
pi3,"SVR(C=1, epsilon=0.2, kernel='linear')",0.4176105062764873,pi5,0.11220902265035304,OCSVM,True,2
pi2,LinearRegression(),0.782623253269337,pi4,0.16122187781853792,OCSVM,True,2
pi2,LinearRegression(),0.782623253269337,pi5,27.233748461743215,OCSVM,True,2
pi4,LinearRegression(),0.04115444587492045,pi2,0.15552049481596064,OCSVM,True,2
pi4,LinearRegression(),0.04115444587492045,pi3,11.24576865561403,OCSVM,True,2
pi4,LinearRegression(),0.04115444587492045,pi5,24.49077720089803,OCSVM,True,2
pi5,LinearRegression(),0.6330511407627548,pi2,19.94840498910332,OCSVM,True,2
pi5,LinearRegression(),0.6330511407627548,pi3,0.2785569803115501,OCSVM,True,2
pi5,LinearRegression(),0.6330511407627548,pi4,3.086978480730843,OCSVM,True,2
pi3,LinearRegression(),0.42751945430353944,pi4,4.337359732827308,OCSVM,True,2
pi3,LinearRegression(),0.42751945430353944,pi5,0.26440062320782065,OCSVM,True,2
pi5,SVR(),0.6979865820541693,pi3,0.45830074537729726,MMD OCSVM Verify,True,2
pi3,SVR(),0.42616123962122787,pi5,0.31805299630621997,MMD OCSVM Verify,True,2
pi5,SVR(kernel='linear'),0.6284250887181082,pi3,0.3907690380460843,MMD OCSVM Verify,True,2
pi3,"SVR(C=1, epsilon=0.2, kernel='linear')",0.4176105062764873,pi5,0.11220902265035304,MMD OCSVM Verify,True,2
pi5,LinearRegression(),0.6330511407627548,pi3,0.2785569803115501,MMD OCSVM Verify,True,2
pi3,LinearRegression(),0.42751945430353944,pi5,0.26440062320782065,MMD OCSVM Verify,True,2
pi3,"SVR(C=0.1, epsilon=0.2)",0.09123716225412437,pi4,1.0531126273452507,MMD,False,3
pi4,"SVR(C=100, epsilon=0.5)",0.9896947936062888,pi3,0.858510919729117,MMD,False,3
pi3,"SVR(C=0.001, kernel='linear')",-0.0015334655893264326,pi4,1.0515047841110878,MMD,False,3
pi4,"SVR(C=0.1, kernel='linear')",0.9864218250066097,pi3,2.1593102369760717,MMD,False,3
pi3,LinearRegression(),0.012303732917939292,pi4,0.766968599783996,MMD,False,3
pi4,LinearRegression(),0.9864476852080646,pi3,2.1187091829085203,MMD,False,3
pi2,SVR(),0.9401499958287921,pi4,2.7674567767354836,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.5)",0.9896947936062888,pi2,0.10363375147526688,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.5)",0.9896947936062888,pi3,0.858510919729117,OCSVM,False,3
pi3,"SVR(C=0.1, epsilon=0.2)",0.09123716225412437,pi4,1.0531126273452507,OCSVM,False,3
pi2,"SVR(C=100, epsilon=0.2, kernel='linear')",0.9382739555929775,pi4,0.08813702245009902,OCSVM,False,3
pi4,"SVR(C=0.1, kernel='linear')",0.9864218250066097,pi2,0.030992342322768596,OCSVM,False,3
pi4,"SVR(C=0.1, kernel='linear')",0.9864218250066097,pi3,2.1593102369760717,OCSVM,False,3
pi3,"SVR(C=0.001, kernel='linear')",-0.0015334655893264326,pi4,1.0515047841110878,OCSVM,False,3
pi2,LinearRegression(),0.9384722990418136,pi4,0.07412799599789832,OCSVM,False,3
pi4,LinearRegression(),0.9864476852080646,pi2,0.036883524378208965,OCSVM,False,3
pi4,LinearRegression(),0.9864476852080646,pi3,2.1187091829085203,OCSVM,False,3
pi3,LinearRegression(),0.012303732917939292,pi4,0.766968599783996,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.5)",0.9896947936062888,pi3,0.858510919729117,MMD OCSVM Verify,False,3
pi3,"SVR(C=0.1, epsilon=0.2)",0.09123716225412437,pi4,1.0531126273452507,MMD OCSVM Verify,False,3
pi4,"SVR(C=0.1, kernel='linear')",0.9864218250066097,pi3,2.1593102369760717,MMD OCSVM Verify,False,3
pi3,"SVR(C=0.001, kernel='linear')",-0.0015334655893264326,pi4,1.0515047841110878,MMD OCSVM Verify,False,3
pi4,LinearRegression(),0.9864476852080646,pi3,2.1187091829085203,MMD OCSVM Verify,False,3
pi3,LinearRegression(),0.012303732917939292,pi4,0.766968599783996,MMD OCSVM Verify,False,3
pi3,SVR(C=10),0.03742692096329736,pi4,1.0572177742622215,MMD,True,3
pi4,SVR(C=10),0.9897928530535655,pi3,0.7532069760120643,MMD,True,3
pi3,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.00028727369981407236,pi4,1.0426415587956848,MMD,True,3
pi4,SVR(kernel='linear'),0.9864269321610468,pi3,2.1027884430437362,MMD,True,3
pi3,LinearRegression(),0.012303714576214153,pi4,0.7669686637506604,MMD,True,3
pi4,LinearRegression(),0.9864476901394658,pi3,2.1187157143753277,MMD,True,3
pi2,SVR(),0.9387594872695076,pi4,2.8189763882011802,OCSVM,True,3
pi4,SVR(C=10),0.9897928530535655,pi2,0.037012734878433595,OCSVM,True,3
pi4,SVR(C=10),0.9897928530535655,pi3,0.7532069760120643,OCSVM,True,3
pi3,SVR(C=10),0.03742692096329736,pi4,1.0572177742622215,OCSVM,True,3
pi2,SVR(kernel='linear'),0.9373052063165619,pi4,0.07142948839452223,OCSVM,True,3
pi4,SVR(kernel='linear'),0.9864269321610468,pi2,0.03191212225822704,OCSVM,True,3
pi4,SVR(kernel='linear'),0.9864269321610468,pi3,2.1027884430437362,OCSVM,True,3
pi3,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.00028727369981407236,pi4,1.0426415587956848,OCSVM,True,3
pi2,LinearRegression(),0.9384722970991726,pi4,0.07412813295463205,OCSVM,True,3
pi4,LinearRegression(),0.9864476901394658,pi2,0.03688301104502134,OCSVM,True,3
pi4,LinearRegression(),0.9864476901394658,pi3,2.1187157143753277,OCSVM,True,3
pi3,LinearRegression(),0.012303714576214153,pi4,0.7669686637506604,OCSVM,True,3
pi4,SVR(C=10),0.9897928530535655,pi3,0.7532069760120643,MMD OCSVM Verify,True,3
pi3,SVR(C=10),0.03742692096329736,pi4,1.0572177742622215,MMD OCSVM Verify,True,3
pi4,SVR(kernel='linear'),0.9864269321610468,pi3,2.1027884430437362,MMD OCSVM Verify,True,3
pi3,"SVR(C=0.01, epsilon=0.01, kernel='linear')",0.00028727369981407236,pi4,1.0426415587956848,MMD OCSVM Verify,True,3
pi4,LinearRegression(),0.9864476901394658,pi3,2.1187157143753277,MMD OCSVM Verify,True,3
pi3,LinearRegression(),0.012303714576214153,pi4,0.7669686637506604,MMD OCSVM Verify,True,3
