model_node,model,score,test_node,discrepancy,method,std,experiment
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9275224022502851,pi2,0.004267921801729968,MMD,True,1
pi2,LinearRegression(),0.985490196035501,pi4,0.0035695417749276315,MMD,True,1
pi4,LinearRegression(),0.9295917714337997,pi2,0.0033728196713673775,MMD,True,1
pi2,SVR(C=100),0.9894705613309401,pi4,0.06466098075980109,OCSVM,True,1
pi4,SVR(C=100),0.9616128908358619,pi2,0.08076652568250942,OCSVM,True,1
pi4,SVR(C=100),0.9616128908358619,pi3,0.29145108059148717,OCSVM,True,1
pi3,SVR(),0.9785063239464854,pi4,3.6067724500597116,OCSVM,True,1
pi3,SVR(),0.9785063239464854,pi5,0.7881603686509582,OCSVM,True,1
pi5,"SVR(C=100, epsilon=0.5)",0.5492692165506159,pi3,0.5675056995663479,OCSVM,True,1
pi2,SVR(kernel='linear'),0.985447289046023,pi4,0.0018754290763892678,OCSVM,True,1
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9275224022502851,pi2,0.004267921801729968,OCSVM,True,1
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9275224022502851,pi3,0.09896505115804632,OCSVM,True,1
pi3,SVR(kernel='linear'),0.9314581405154195,pi4,0.4297772201164365,OCSVM,True,1
pi3,SVR(kernel='linear'),0.9314581405154195,pi5,0.5123915340268962,OCSVM,True,1
pi5,"SVR(C=10, epsilon=0.5, kernel='linear')",0.4468988183329582,pi3,0.5559163436705591,OCSVM,True,1
pi2,LinearRegression(),0.985490196035501,pi4,0.0035695417749276315,OCSVM,True,1
pi4,LinearRegression(),0.9295917714337997,pi2,0.0033728196713673775,OCSVM,True,1
pi4,LinearRegression(),0.9295917714337997,pi3,0.12712653562385667,OCSVM,True,1
pi3,LinearRegression(),0.932184314293131,pi4,0.4249078096176505,OCSVM,True,1
pi3,LinearRegression(),0.932184314293131,pi5,0.48811559641582913,OCSVM,True,1
pi5,LinearRegression(),0.44734427845361513,pi3,0.6051758121522228,OCSVM,True,1
pi2,SVR(C=100),0.9894705613309401,pi4,0.06466098075980109,MMD OCSVM Verify,True,1
pi4,SVR(C=100),0.9616128908358619,pi2,0.08076652568250942,MMD OCSVM Verify,True,1
pi2,SVR(kernel='linear'),0.985447289046023,pi4,0.0018754290763892678,MMD OCSVM Verify,True,1
pi4,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.9275224022502851,pi2,0.004267921801729968,MMD OCSVM Verify,True,1
pi2,LinearRegression(),0.985490196035501,pi4,0.0035695417749276315,MMD OCSVM Verify,True,1
pi4,LinearRegression(),0.9295917714337997,pi2,0.0033728196713673775,MMD OCSVM Verify,True,1
pi3,SVR(),0.51906302935757,pi5,0.4406485181965045,MMD,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.8599081418792741,pi3,0.7023413973177541,MMD,False,2
pi3,"SVR(C=0.01, epsilon=1, kernel='linear')",0.49493138861748465,pi5,0.1401903608612165,MMD,False,2
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.7110504699457851,pi3,0.15796621909789266,MMD,False,2
pi3,LinearRegression(),0.49767711467225795,pi5,0.22755246824574216,MMD,False,2
pi5,LinearRegression(normalize=True),0.720509750899927,pi3,0.31076889603318414,MMD,False,2
pi2,"SVR(C=100, epsilon=0.5)",0.7557483560217912,pi4,0.43534491721456603,OCSVM,False,2
pi2,"SVR(C=100, epsilon=0.5)",0.7557483560217912,pi5,45.43441039394488,OCSVM,False,2
pi4,"SVR(C=100, epsilon=1)",0.5200765766735167,pi2,8.958209166904684,OCSVM,False,2
pi4,"SVR(C=100, epsilon=1)",0.5200765766735167,pi3,15.933512125361593,OCSVM,False,2
pi4,"SVR(C=100, epsilon=1)",0.5200765766735167,pi5,13.079897913050125,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.8599081418792741,pi2,21.170035433445623,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.8599081418792741,pi3,0.7023413973177541,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.8599081418792741,pi4,3.944395556614074,OCSVM,False,2
pi3,SVR(),0.51906302935757,pi4,4.822413683881817,OCSVM,False,2
pi3,SVR(),0.51906302935757,pi5,0.4406485181965045,OCSVM,False,2
pi2,"SVR(C=100, epsilon=1, kernel='linear')",0.707376819636367,pi4,0.15895880799880313,OCSVM,False,2
pi2,"SVR(C=100, epsilon=1, kernel='linear')",0.707376819636367,pi5,45.77245191565333,OCSVM,False,2
pi4,"SVR(C=1e-05, epsilon=0.2, kernel='linear')",-0.0022423203088348664,pi2,0.8926984723985185,OCSVM,False,2
pi4,"SVR(C=1e-05, epsilon=0.2, kernel='linear')",-0.0022423203088348664,pi3,14.73131426086865,OCSVM,False,2
pi4,"SVR(C=1e-05, epsilon=0.2, kernel='linear')",-0.0022423203088348664,pi5,56.21557852334171,OCSVM,False,2
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.7110504699457851,pi2,21.227077205981107,OCSVM,False,2
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.7110504699457851,pi3,0.15796621909789266,OCSVM,False,2
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.7110504699457851,pi4,3.3773422539903195,OCSVM,False,2
pi3,"SVR(C=0.01, epsilon=1, kernel='linear')",0.49493138861748465,pi4,4.17082176012641,OCSVM,False,2
pi3,"SVR(C=0.01, epsilon=1, kernel='linear')",0.49493138861748465,pi5,0.1401903608612165,OCSVM,False,2
pi2,LinearRegression(normalize=True),0.7075576006678355,pi4,0.20189438894743872,OCSVM,False,2
pi2,LinearRegression(normalize=True),0.7075576006678355,pi5,45.83439827258506,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.05039248330269763,pi2,0.2921015306178343,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.05039248330269763,pi3,14.063568996823292,OCSVM,False,2
pi4,LinearRegression(normalize=True),0.05039248330269763,pi5,37.0689679383633,OCSVM,False,2
pi5,LinearRegression(normalize=True),0.720509750899927,pi2,20.919861666386122,OCSVM,False,2
pi5,LinearRegression(normalize=True),0.720509750899927,pi3,0.31076889603318414,OCSVM,False,2
pi5,LinearRegression(normalize=True),0.720509750899927,pi4,3.147567136703148,OCSVM,False,2
pi3,LinearRegression(),0.49767711467225795,pi4,4.284435988412683,OCSVM,False,2
pi3,LinearRegression(),0.49767711467225795,pi5,0.22755246824574216,OCSVM,False,2
pi5,"SVR(C=10, epsilon=0.2)",0.8599081418792741,pi3,0.7023413973177541,MMD OCSVM Verify,False,2
pi3,SVR(),0.51906302935757,pi5,0.4406485181965045,MMD OCSVM Verify,False,2
pi5,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.7110504699457851,pi3,0.15796621909789266,MMD OCSVM Verify,False,2
pi3,"SVR(C=0.01, epsilon=1, kernel='linear')",0.49493138861748465,pi5,0.1401903608612165,MMD OCSVM Verify,False,2
pi5,LinearRegression(normalize=True),0.720509750899927,pi3,0.31076889603318414,MMD OCSVM Verify,False,2
pi3,LinearRegression(),0.49767711467225795,pi5,0.22755246824574216,MMD OCSVM Verify,False,2
pi3,"SVR(C=1, epsilon=0.2)",0.5128721527471873,pi5,0.4560221390015674,MMD,True,2
pi5,"SVR(C=1, epsilon=0.01)",0.8492158062790041,pi3,0.790672879485721,MMD,True,2
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.4970644882485983,pi5,0.18973634231010705,MMD,True,2
pi5,SVR(kernel='linear'),0.718344280811152,pi3,0.31390614783935766,MMD,True,2
pi3,LinearRegression(),0.49767710802372034,pi5,0.22755170099820898,MMD,True,2
pi5,LinearRegression(),0.7205096189019873,pi3,0.3107686593397381,MMD,True,2
pi2,SVR(C=10),0.7565695481184418,pi4,0.31342940093392446,OCSVM,True,2
pi2,SVR(C=10),0.7565695481184418,pi5,45.982003234392685,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.5242474839427822,pi2,8.729678310773943,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.5242474839427822,pi3,15.744634812925598,OCSVM,True,2
pi4,"SVR(C=1, epsilon=0.2)",0.5242474839427822,pi5,12.909807433375788,OCSVM,True,2
pi5,"SVR(C=1, epsilon=0.01)",0.8492158062790041,pi2,20.931507236664615,OCSVM,True,2
pi5,"SVR(C=1, epsilon=0.01)",0.8492158062790041,pi3,0.790672879485721,OCSVM,True,2
pi5,"SVR(C=1, epsilon=0.01)",0.8492158062790041,pi4,4.110043711502298,OCSVM,True,2
pi3,"SVR(C=1, epsilon=0.2)",0.5128721527471873,pi4,4.955884132519923,OCSVM,True,2
pi3,"SVR(C=1, epsilon=0.2)",0.5128721527471873,pi5,0.4560221390015674,OCSVM,True,2
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.705129203576762,pi4,0.22554123617508148,OCSVM,True,2
pi2,"SVR(C=10, epsilon=0.2, kernel='linear')",0.705129203576762,pi5,45.94296278462646,OCSVM,True,2
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.0303099454398017,pi2,0.23134463363430402,OCSVM,True,2
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.0303099454398017,pi3,16.076171866685453,OCSVM,True,2
pi4,"SVR(C=10, epsilon=0.5, kernel='linear')",0.0303099454398017,pi5,48.9933135940393,OCSVM,True,2
pi5,SVR(kernel='linear'),0.718344280811152,pi2,21.18041060284368,OCSVM,True,2
pi5,SVR(kernel='linear'),0.718344280811152,pi3,0.31390614783935766,OCSVM,True,2
pi5,SVR(kernel='linear'),0.718344280811152,pi4,3.1336821617597703,OCSVM,True,2
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.4970644882485983,pi4,4.25455114431733,OCSVM,True,2
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.4970644882485983,pi5,0.18973634231010705,OCSVM,True,2
pi2,LinearRegression(),0.7075573835457789,pi4,0.20189407859076325,OCSVM,True,2
pi2,LinearRegression(),0.7075573835457789,pi5,45.8343854531984,OCSVM,True,2
pi4,LinearRegression(),0.05039251147045265,pi2,0.2921005359197163,OCSVM,True,2
pi4,LinearRegression(),0.05039251147045265,pi3,14.063574013238878,OCSVM,True,2
pi4,LinearRegression(),0.05039251147045265,pi5,37.06898133213726,OCSVM,True,2
pi5,LinearRegression(),0.7205096189019873,pi2,20.91986061469747,OCSVM,True,2
pi5,LinearRegression(),0.7205096189019873,pi3,0.3107686593397381,OCSVM,True,2
pi5,LinearRegression(),0.7205096189019873,pi4,3.147567400082641,OCSVM,True,2
pi3,LinearRegression(),0.49767710802372034,pi4,4.284434914878188,OCSVM,True,2
pi3,LinearRegression(),0.49767710802372034,pi5,0.22755170099820898,OCSVM,True,2
pi5,"SVR(C=1, epsilon=0.01)",0.8492158062790041,pi3,0.790672879485721,MMD OCSVM Verify,True,2
pi3,"SVR(C=1, epsilon=0.2)",0.5128721527471873,pi5,0.4560221390015674,MMD OCSVM Verify,True,2
pi5,SVR(kernel='linear'),0.718344280811152,pi3,0.31390614783935766,MMD OCSVM Verify,True,2
pi3,"SVR(C=100, epsilon=0.2, kernel='linear')",0.4970644882485983,pi5,0.18973634231010705,MMD OCSVM Verify,True,2
pi5,LinearRegression(),0.7205096189019873,pi3,0.3107686593397381,MMD OCSVM Verify,True,2
pi3,LinearRegression(),0.49767710802372034,pi5,0.22755170099820898,MMD OCSVM Verify,True,2
pi3,"SVR(C=0.1, epsilon=0.2)",0.13037894457181598,pi4,1.0384050312134265,MMD,False,3
pi4,"SVR(C=100, epsilon=0.2)",0.9884039345463692,pi3,1.0967339289589748,MMD,False,3
pi3,SVR(kernel='linear'),0.020192945531719464,pi4,0.7798958319197168,MMD,False,3
pi4,"SVR(C=10, kernel='linear')",0.9832701572593804,pi3,2.0420690395558743,MMD,False,3
pi3,LinearRegression(),0.03489733006851359,pi4,0.5845161132357068,MMD,False,3
pi4,LinearRegression(),0.9834427526676324,pi3,2.1692513213370033,MMD,False,3
pi2,SVR(),0.9490983331101245,pi4,2.718124029053368,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.2)",0.9884039345463692,pi2,0.7007573476398951,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.2)",0.9884039345463692,pi3,1.0967339289589748,OCSVM,False,3
pi3,"SVR(C=0.1, epsilon=0.2)",0.13037894457181598,pi4,1.0384050312134265,OCSVM,False,3
pi2,"SVR(C=0.1, epsilon=0.2, kernel='linear')",0.947567290327986,pi4,0.08785435741009573,OCSVM,False,3
pi4,"SVR(C=10, kernel='linear')",0.9832701572593804,pi2,0.03239013086845355,OCSVM,False,3
pi4,"SVR(C=10, kernel='linear')",0.9832701572593804,pi3,2.0420690395558743,OCSVM,False,3
pi3,SVR(kernel='linear'),0.020192945531719464,pi4,0.7798958319197168,OCSVM,False,3
pi2,LinearRegression(),0.9475831365648438,pi4,0.08381520178823443,OCSVM,False,3
pi4,LinearRegression(),0.9834427526676324,pi2,0.02335898305552131,OCSVM,False,3
pi4,LinearRegression(),0.9834427526676324,pi3,2.1692513213370033,OCSVM,False,3
pi3,LinearRegression(),0.03489733006851359,pi4,0.5845161132357068,OCSVM,False,3
pi4,"SVR(C=100, epsilon=0.2)",0.9884039345463692,pi3,1.0967339289589748,MMD OCSVM Verify,False,3
pi3,"SVR(C=0.1, epsilon=0.2)",0.13037894457181598,pi4,1.0384050312134265,MMD OCSVM Verify,False,3
pi4,"SVR(C=10, kernel='linear')",0.9832701572593804,pi3,2.0420690395558743,MMD OCSVM Verify,False,3
pi3,SVR(kernel='linear'),0.020192945531719464,pi4,0.7798958319197168,MMD OCSVM Verify,False,3
pi4,LinearRegression(),0.9834427526676324,pi3,2.1692513213370033,MMD OCSVM Verify,False,3
pi3,LinearRegression(),0.03489733006851359,pi4,0.5845161132357068,MMD OCSVM Verify,False,3
pi3,SVR(C=10),0.1158800965487855,pi4,1.0413414315480014,MMD,True,3
pi4,SVR(C=100),0.9881147955953037,pi3,0.805934771426373,MMD,True,3
pi3,"SVR(C=0.01, epsilon=0, kernel='linear')",-0.00562166135507014,pi4,1.0245919610303247,MMD,True,3
pi4,SVR(kernel='linear'),0.983184423413902,pi3,1.8003811612103295,MMD,True,3
pi3,LinearRegression(),0.034898059436645035,pi4,0.5845160839193907,MMD,True,3
pi4,LinearRegression(),0.9834427563156494,pi3,2.1692535140635267,MMD,True,3
pi2,SVR(),0.9443656939331029,pi4,2.5913739164782643,OCSVM,True,3
pi4,SVR(C=100),0.9881147955953037,pi2,1.9639084340729513,OCSVM,True,3
pi4,SVR(C=100),0.9881147955953037,pi3,0.805934771426373,OCSVM,True,3
pi3,SVR(C=10),0.1158800965487855,pi4,1.0413414315480014,OCSVM,True,3
pi2,SVR(kernel='linear'),0.9469819490914454,pi4,0.08302901771857596,OCSVM,True,3
pi4,SVR(kernel='linear'),0.983184423413902,pi2,0.029438567450851938,OCSVM,True,3
pi4,SVR(kernel='linear'),0.983184423413902,pi3,1.8003811612103295,OCSVM,True,3
pi3,"SVR(C=0.01, epsilon=0, kernel='linear')",-0.00562166135507014,pi4,1.0245919610303247,OCSVM,True,3
pi2,LinearRegression(),0.9475831606338183,pi4,0.08381511892791726,OCSVM,True,3
pi4,LinearRegression(),0.9834427563156494,pi2,0.02335889153641746,OCSVM,True,3
pi4,LinearRegression(),0.9834427563156494,pi3,2.1692535140635267,OCSVM,True,3
pi3,LinearRegression(),0.034898059436645035,pi4,0.5845160839193907,OCSVM,True,3
pi4,SVR(C=100),0.9881147955953037,pi3,0.805934771426373,MMD OCSVM Verify,True,3
pi3,SVR(C=10),0.1158800965487855,pi4,1.0413414315480014,MMD OCSVM Verify,True,3
pi4,SVR(kernel='linear'),0.983184423413902,pi3,1.8003811612103295,MMD OCSVM Verify,True,3
pi3,"SVR(C=0.01, epsilon=0, kernel='linear')",-0.00562166135507014,pi4,1.0245919610303247,MMD OCSVM Verify,True,3
pi4,LinearRegression(),0.9834427563156494,pi3,2.1692535140635267,MMD OCSVM Verify,True,3
pi3,LinearRegression(),0.034898059436645035,pi4,0.5845160839193907,MMD OCSVM Verify,True,3
